UF,COD,MUN,POUPANCA
SP,3513108,Cravinhos,87559.0948568375
SP,3513207,Cristais Paulista,8402.6674174074
SP,3513306,Cruzália,5093.5509997163
SP,3513405,Cruzeiro,184449.637975294
SP,3513504,Cubatão,385225.817122691
SP,3513603,Cunha,52532.5563143493
SP,3513702,Descalvado,96989.7049168517
SP,3513801,Diadema,1042717.47273235
SP,3513850,Dirce Reis,
SP,3513900,Divinolândia,31269.5123632194
SP,3514007,Dobrada,
SP,3514106,Dois Córregos,79569.2358924121
SP,3514205,Dolcinópolis,11950.005882864
SP,3514304,Dourado,18781.9513237728
SP,3514403,Dracena,161059.67392869
SP,3514502,Duartina,50543.5089961172
SP,3514601,Dumont,
SP,3514700,Echaporã,7540.6304699825
SP,3514809,Eldorado,12362.0311467854
SP,3514908,Elias Fausto,22243.191934394
SP,3514924,Elisiário,
SP,3514957,Embaúba,3547.9593287398
SP,3515004,Embu,318147.446102461
SP,3515103,Embu-Guaçu,107351.660655867
SP,3515129,Emilianópolis,
SP,3515152,Engenheiro Coelho,21023.9245174632
SP,3515186,Espírito Santo do Pinhal,131669.22157484
SP,3515194,Espírito Santo do Turvo,3582.698357703
SP,3515202,Estrela d'Oeste,31273.7372087887
SP,3515301,Estrela do Norte,
SP,3515350,Euclides da Cunha Paulista,
SP,3515400,Fartura,39614.5431912678
SP,3515509,Fernandópolis,212832.026249995
SP,3515608,Fernando Prestes,15431.5997832733
SP,3515657,Fernão,
SP,3515707,Ferraz de Vasconcelos,224667.387693069
SP,3515806,Flora Rica,
SP,3515905,Floreal,
SP,3516002,Flórida Paulista,24893.6581655889
SP,3516101,Florínia,2720.9256818941
SP,3516200,Franca,784960.057580352
SP,3516309,Francisco Morato,145167.155569789
SP,3516408,Franco da Rocha,223258.945990212
SP,3516507,Gabriel Monteiro,6198.8070911419
SP,3516606,Gália,12215.2558288642
SP,3516705,Garça,118226.299829594
SP,3516804,Gastão Vidigal,6828.3970256678
SP,3516853,Gavião Peixoto,
SP,3516903,General Salgado,22495.6163938393
SP,3517000,Getulina,15125.3461708966
SP,3517109,Glicério,
SP,3517208,Guaiçara,5498.4046145359
SP,3517307,Guaimbê,4332.7690218961
SP,3517406,Guaíra,101000.306712224
SP,3517505,Guapiaçu,39818.2217885672
SP,3517604,Guapiara,10847.5609588766
SP,3517703,Guará,44528.2529809531
SP,3517802,Guaraçaí,11836.830250714
SP,3517901,Guaraci,5159.1021739452
SP,3518008,Guarani d'Oeste,
SP,3518107,Guarantã,
SP,3518206,Guararapes,82526.8316826314
SP,3518305,Guararema,61893.3829164568
SP,3518404,Guaratinguetá,309124.88148084
SP,3518503,Guareí,7071.317770261
SP,3518602,Guariba,83786.8787476151
SP,3518701,Guarujá,603681.832134321
SP,3518800,Guarulhos,2879750.86974147
SP,3518859,Guatapará,
SP,3518909,Guzolândia,
SP,3519006,Herculândia,23913.3824218747
SP,3519055,Holambra,50676.6935773902
SP,3519071,Hortolândia,267549.736047992
SP,3519105,Iacanga,17410.9845611622
SP,3519204,Iacri,9336.5875569858
SP,3519253,Iaras,3085.5614446125
SP,3519303,Ibaté,58544.9744723921
SP,3519402,Ibirá,13320.5149830403
SP,3519501,Ibirarema,10888.1284020723
SP,3519600,Ibitinga,123572.939468082
SP,3519709,Ibiúna,143108.373360123
SP,3519808,Icém,13954.9843166744
SP,3519907,Iepê,14630.7740925956
SP,3520004,Igaraçu do Tietê,39135.9529826967
SP,3520103,Igarapava,87970.5285723735
SP,3520202,Igaratá,
SP,3520301,Iguape,57632.8637417045
SP,3520400,Ilhabela,63385.0272998392
SP,3520426,Ilha Comprida,3116.3482128024
SP,3520442,Ilha Solteira,81316.099276318
SP,3520509,Indaiatuba,654905.586770825
SP,3520608,Indiana,7285.2119531396
SP,3520707,Indiaporã,9164.457915219
SP,3520806,Inúbia Paulista,
SP,3520905,Ipaussu,29436.9978485177
SP,3521002,Iperó,20331.8015305744
SP,3521101,Ipeúna,4222.8272167556
SP,3521150,Ipiguá,
SP,3521200,Iporanga,
SP,3521309,Ipuã,27966.925729629
SP,3521408,Iracemápolis,72204.3504224129
SP,3521507,Irapuã,14682.1464820772
SP,3521606,Irapuru,15050.0007580524
SP,3521705,Itaberá,29628.5763935987
SP,3521804,Itaí,39643.8668397825
SP,3521903,Itajobi,53956.4128405543
SP,3522000,Itaju,
SP,3522109,Itanhaém,169566.476613795
SP,3522158,Itaóca,
SP,3522208,Itapecerica da Serra,257303.551403421
SP,3522307,Itapetininga,327633.015032811
SP,3522406,Itapeva,200587.632725326
SP,3522505,Itapevi,214354.87262303
SP,3522604,Itapira,281293.4365203
SP,3522653,Itapirapuã Paulista,
SP,3522703,Itápolis,146781.597872372
SP,3522802,Itaporanga,39266.6584861946
SP,3522901,Itapuí,12380.003366815
SP,3523008,Itapura,
SP,3523107,Itaquaquecetuba,334585.265751536
SP,3523206,Itararé,80566.7251690994
SP,3523305,Itariri,15971.3111162194
SP,3523404,Itatiba,378308.223613737
SP,3523503,Itatinga,28703.6515522868
SP,3523602,Itirapina,33583.6216447487
SP,3523701,Itirapuã,
SP,3523800,Itobi,9605.1780887277
SP,3523909,Itu,467542.385731948
SP,3524006,Itupeva,110154.860567345
SP,3524105,Ituverava,110535.410381746
SP,3524204,Jaborandi,8450.9630552274
SP,3524303,Jaboticabal,246167.320957954
SP,3524402,Jacareí,494194.977143692
SP,3524501,Jaci,
SP,3524600,Jacupiranga,39733.3814115867
SP,3524709,Jaguariúna,152974.78962921
SP,3524808,Jales,179953.269509355
SP,3524907,Jambeiro,
SP,3525003,Jandira,169223.595130458
SP,3525102,Jardinópolis,89911.1503046565
SP,3525201,Jarinu,53358.3788621336
SP,3525300,Jaú,411410.44344494
SP,3525409,Jeriquara,
SP,3525508,Joanópolis,20080.5816071536
SP,3525607,João Ramalho,
SP,3525706,José Bonifácio,92190.5516222635
SP,3525805,Júlio Mesquita,
SP,3525854,Jumirim,
SP,3525904,Jundiaí,1724388.64803247
SP,3526001,Junqueirópolis,56297.9722423539
SP,3526100,Juquiá,23511.4143555773
SP,3526209,Juquitiba,30306.0931232753
SP,3526308,Lagoinha,
SP,3526407,Laranjal Paulista,112661.208197923
SP,3526506,Lavínia,6878.250728429
SP,3526605,Lavrinhas,
SP,3526704,Leme,235764.581195527
SP,3526803,Lençóis Paulista,150413.948666374
SP,3526902,Limeira,782710.191678581
SP,3527009,Lindóia,10967.6640951586
SP,3527108,Lins,218768.139479211
SP,3527207,Lorena,181306.607079994
SP,3527256,Lourdes,
SP,3527306,Louveira,130901.74661207
SP,3527405,Lucélia,62788.7224628529
SP,3527504,Lucianópolis,
SP,3527603,Luís Antônio,18286.1624584452
SP,3527702,Luiziânia,7398.9568193499
SP,3527801,Lupércio,
SP,3527900,Lutécia,
SP,3528007,Macatuba,31687.4093574163
SP,3528106,Macaubal,26789.6201824505
SP,3528205,Macedônia,
SP,3528304,Magda,8372.3951913043
SP,3528403,Mairinque,95066.3986633805
SP,3528502,Mairiporã,142924.65864576
SP,3528601,Manduri,22716.2473152464
SP,3528700,Marabá Paulista,
SP,3528809,Maracaí,25906.9739868014
SP,3528858,Marapoama,
SP,3528908,Mariápolis,
SP,3529005,Marília,601112.421158004
SP,3529104,Marinópolis,
SP,3529203,Martinópolis,63925.9475441677
SP,3529302,Matão,242882.86580742
SP,3529401,Mauá,821980.38895423
SP,3529500,Mendonça,10446.0050512915
SP,3529609,Meridiano,
SP,3529658,Mesópolis,
SP,3529708,Miguelópolis,35453.3389524361
SP,3529807,Mineiros do Tietê,16697.9569893922
SP,3529906,Miracatu,26781.7038474375
SP,3530003,Mira Estrela,
SP,3530102,Mirandópolis,81222.7330769716
SP,3530201,Mirante do Paranapanema,21519.7020068603
SP,3530300,Mirassol,143172.251397498
SP,3530409,Mirassolândia,5356.5979530237
SP,3530508,Mococa,178923.781490345
SP,3530607,Moji das Cruzes,1025791.37233207
SP,3530706,Mogi Guaçu,361821.963502495
SP,3530805,Moji-Mirim,314477.013068539
SP,3530904,Mombuca,4412.3462808823
SP,3531001,Monções,5655.0673661953
SP,3531100,Mongaguá,97634.9542572317
SP,3531209,Monte Alegre do Sul,20118.6152806008
SP,3531308,Monte Alto,164924.519864528
SP,3531407,Monte Aprazível,63891.0908180774
SP,3531506,Monte Azul Paulista,41526.2617469285
SP,3531605,Monte Castelo,8100.9729279422
SP,3531704,Monteiro Lobato,6587.5296365279
SP,3531803,Monte Mor,97986.4932612066
SP,3531902,Morro Agudo,63655.4445434962
SP,3532009,Morungaba,41845.173707189
SP,3532058,Motuca,
SP,3532108,Murutinga do Sul,8392.130243024
SP,3532157,Nantes,
SP,3532207,Narandiba,4813.3268289061
SP,3532306,Natividade da Serra,
SP,3532405,Nazaré Paulista,34494.4858359761
SP,3532504,Neves Paulista,24484.5827679505
SP,3532603,Nhandeara,39913.9016771608
SP,3532702,Nipoã,
SP,3532801,Nova Aliança,10572.3942642404
SP,3532827,Nova Campina,
SP,3532843,Nova Canaã Paulista,
SP,3532868,Nova Castilho,
SP,3532900,Nova Europa,12369.4268142107
SP,3533007,Nova Granada,44039.4870025595
SP,3533106,Nova Guataporanga,
SP,3533205,Nova Independência,
SP,3533254,Novais,
SP,3533304,Nova Luzitânia,4181.3059455418
SP,3533403,Nova Odessa,139590.223344622
SP,3533502,Novo Horizonte,81477.7490608895
SP,3533601,Nuporanga,16196.2920184312
SP,3533700,Ocauçu,8319.9359629253
SP,3533809,Óleo,
SP,3533908,Olímpia,177447.551930311
SP,3534005,Onda Verde,3998.3892964567
SP,3534104,Oriente,6194.0305129438
SP,3534203,Orindiúva,6947.1604273669
SP,3534302,Orlândia,127898.693478688
SP,3534401,Osasco,3209453.57256347
SP,3534500,Oscar Bressane,10311.1818984922
SP,3534609,Osvaldo Cruz,111765.907154677
SP,3534708,Ourinhos,265893.441259604
SP,3534757,Ouroeste,24251.6540281488
SP,3534807,Ouro Verde,6608.1668870425
SP,3534906,Pacaembu,34763.9418135068
SP,3535002,Palestina,17573.1090720638
SP,3535101,Palmares Paulista,12440.7959018131
SP,3535200,Palmeira d'Oeste,43616.1264989772
SP,3535309,Palmital,62454.7802732015
SP,3535408,Panorama,33021.9722673901
SP,3535507,Paraguaçu Paulista,99810.3953214565
SP,3535606,Paraibuna,51269.9785423675
SP,3535705,Paraíso,14129.5930362162
SP,3535804,Paranapanema,18998.0769391704
SP,3535903,Paranapuã,7147.6988303155
SP,3536000,Parapuã,29001.9901422577
SP,3536109,Pardinho,8761.832670168
SP,3536208,Pariquera-Açu,38615.0254986671
SP,3536257,Parisi,
SP,3536307,Patrocínio Paulista,10922.7212940824
SP,3536406,Paulicéia,4555.801139708
SP,3536505,Paulínia,257087.754814936
SP,3536570,Paulistânia,
SP,3536604,Paulo de Faria,13329.1427512447
SP,3536703,Pederneiras,108081.497040006
SP,3536802,Pedra Bela,9161.5662411959
SP,3536901,Pedranópolis,
SP,3537008,Pedregulho,38615.1016298942
SP,3537107,Pedreira,146190.960436448
SP,3537156,Pedrinhas Paulista,12034.2717753548
SP,3537206,Pedro de Toledo,
SP,3537305,Penápolis,189552.035948645
SP,3537404,Pereira Barreto,64607.6125506507
SP,3537503,Pereiras,
SP,3537602,Peruíbe,142363.643695294
SP,3537701,Piacatu,17373.5818143213
SP,3537800,Piedade,145405.36142873
SP,3537909,Pilar do Sul,59796.4392728933
SP,3538006,Pindamonhangaba,289042.89713395
SP,3538105,Pindorama,46803.9746225827
SP,3538204,Pinhalzinho,23366.5060028637
SP,3538303,Piquerobi,
SP,3538501,Piquete,27512.9167191659
SP,3538600,Piracaia,67959.6796689751
SP,3538709,Piracicaba,1245458.33195487
SP,3538808,Piraju,87579.2385669832
SP,3538907,Pirajuí,61009.2337853758
SP,3539004,Pirangi,28967.6873364751
SP,3539103,Pirapora do Bom Jesus,8963.1770140381
SP,3539202,Pirapozinho,70775.2736567207
SP,3539301,Pirassununga,248485.091976493
SP,3539400,Piratininga,24035.4115906958
SP,3539509,Pitangueiras,61954.5771093084
SP,3539608,Planalto,
SP,3539707,Platina,
SP,3539806,Poá,241094.585285818
SP,3539905,Poloni,13261.1938808974
SP,3540002,Pompéia,66598.2743759406
SP,3540101,Pongaí,9752.7799117525
SP,3540200,Pontal,57252.424186322
SP,3540259,Pontalinda,
SP,3540309,Pontes Gestal,
SP,3540408,Populina,5916.4232436819
SP,3540507,Porangaba,15527.3387391982
SP,3540606,Porto Feliz,144784.575151796
SP,3540705,Porto Ferreira,146016.393282806
SP,3540754,Potim,6870.23944815
SP,3540804,Potirendaba,68539.8184336648
SP,3540853,Pracinha,
SP,3540903,Pradópolis,47870.7809440266
SP,3541000,Praia Grande,540985.318588655
SP,3541059,Pratânia,1941.1248984392
SP,3541109,Presidente Alves,6149.124027338
SP,3541208,Presidente Bernardes,39326.387371692
SP,3541307,Presidente Epitácio,71950.6724229349
SP,3541406,Presidente Prudente,645906.349369744
SP,3541505,Presidente Venceslau,100101.008779553
SP,3541604,Promissão,74425.3984670402
SP,3541653,Quadra,
SP,3541703,Quatá,27706.7783259889
SP,3541802,Queiroz,3199.9879915805
SP,3541901,Queluz,16903.2115906001
SP,3542008,Quintana,
SP,3542107,Rafard,11068.0247416126
SP,3542206,Rancharia,73549.5935809729
SP,3542305,Redenção da Serra,8882.3834055612
SP,3542404,Regente Feijó,52600.1604064956
SP,3542503,Reginópolis,9876.2393850647
SP,3542602,Registro,129562.604452539
SP,3542701,Restinga,1679.1044040906
SP,3542800,Ribeira,
SP,3542909,Ribeirão Bonito,33734.4761088218
SP,3543006,Ribeirão Branco,
SP,3543105,Ribeirão Corrente,
SP,3543204,Ribeirão do Sul,9503.8146102475
SP,3543238,Ribeirão dos Índios,
SP,3543253,Ribeirão Grande,
SP,3543303,Ribeirão Pires,326284.990896782
SP,3543402,Ribeirão Preto,1987022.6878783
SP,3543501,Riversul,
SP,3543600,Rifaina,6979.214299199
SP,3543709,Rincão,24958.1321267076
SP,3543808,Rinópolis,31805.273623071
SP,3543907,Rio Claro,627976.5431843
SP,3544004,Rio das Pedras,93164.9792626346
SP,3544103,Rio Grande da Serra,27850.5083948254
SP,3544202,Riolândia,9012.2274010925
SP,3544251,Rosana,29092.5001079797
SP,3544301,Roseira,8758.9440588953
SP,3544400,Rubiácea,
SP,3544509,Rubinéia,
SP,3544608,Sabino,10157.2183051092
SP,3544707,Sagres,
SP,3544806,Sales,5846.96443733
SP,3544905,Sales Oliveira,26984.6320708604
SP,3545001,Salesópolis,39123.705043382
SP,3545100,Salmourão,
SP,3545159,Saltinho,
SP,3545209,Salto,306941.40900969
SP,3545308,Salto de Pirapora,58042.8360877084
SP,3545407,Salto Grande,11566.9958047266
SP,3545506,Sandovalina,
SP,3545605,Santa Adélia,45001.879346009
SP,3545704,Santa Albertina,7982.0130726742
SP,3545803,Santa Bárbara d'Oeste,349874.223179942
SP,3546009,Santa Branca,9013.5666981397
SP,3546108,Santa Clara d'Oeste,
SP,3546207,Santa Cruz da Conceição,9564.8552280374
SP,3546256,Santa Cruz da Esperança,
SP,3546306,Santa Cruz das Palmeiras,82672.9047556128
SP,3546405,Santa Cruz do Rio Pardo,139100.836940481
SP,3546504,Santa Ernestina,17387.8170411853
SP,3546603,Santa Fé do Sul,132741.307640639
SP,3546702,Santa Gertrudes,66490.3224835641
SP,3546801,Santa Isabel,129272.96144882
SP,3546900,Santa Lúcia,14998.6148049615
SP,3547007,Santa Maria da Serra,2707.0575475563
SP,3547106,Santa Mercedes,
SP,3547205,Santana da Ponte Pensa,1418.3641394577
SP,3547304,Santana de Parnaíba,165362.309423328
SP,3547403,Santa Rita d'Oeste,10589.1378837772
SP,3547502,Santa Rita do Passa Quatro,103385.242536978
SP,3547601,Santa Rosa de Viterbo,57680.6373993294
SP,3547650,Santa Salete,
SP,3547700,Santo Anastácio,76657.2707095278
SP,3547809,Santo André,2746023.82984831
SP,3547908,Santo Antônio da Alegria,
SP,3548005,Santo Antônio de Posse,43748.7449089405
SP,3548054,Santo Antônio do Aracanguá,
SP,3548104,Santo Antônio do Jardim,10422.2954244732
SP,3548203,Santo Antônio do Pinhal,10530.7062918914
SP,3548302,Santo Expedito,2635.6035780109
SP,3548401,Santópolis do Aguapeí,5218.5164712109
SP,3548500,Santos,2522053.45722977
SP,3548609,São Bento do Sapucaí,41732.3782936388
SP,3548708,São Bernardo do Campo,3021510.35439485
SP,3548807,São Caetano do Sul,1159798.1883594
SP,3548906,São Carlos,834846.972370641
SP,3549003,São Francisco,
SP,3549102,São João da Boa Vista,286425.293778259
SP,3549201,São João das Duas Pontes,
SP,3549250,São João de Iracema,
SP,3549300,São João do Pau d'Alho,
SP,3549409,São Joaquim da Barra,122727.507441349
SP,3549508,São José da Bela Vista,5913.0752198318
SP,3549607,São José do Barreiro,
SP,3549706,São José do Rio Pardo,187874.476920957
SP,3549805,São José do Rio Preto,1297365.35866681
SP,3549904,São José dos Campos,1877495.26850722
SP,3549953,São Lourenço da Serra,22864.3059256339
SP,3550001,São Luís do Paraitinga,39708.7507719346
SP,3550100,São Manuel,93930.9014108927
SP,3550209,São Miguel Arcanjo,52857.7718527081
SP,3550308,São Paulo,54100853.5467044
SP,3550407,São Pedro,104669.669533608
SP,3550506,São Pedro do Turvo,8632.190378635
SP,3550605,São Roque,218797.889287583
SP,3550704,São Sebastião,166266.912914964
SP,3550803,São Sebastião da Grama,27940.0006523044
SP,3550902,São Simão,36147.8513222635
SP,3551009,São Vicente,633983.8798017
SP,3551108,Sarapuí,
SP,3551207,Sarutaiá,
SP,3551306,Sebastianópolis do Sul,9959.3768727582
SP,3551405,Serra Azul,9325.2470668955
SP,3551504,Serrana,62408.037887429
SP,3551603,Serra Negra,109186.686625992
SP,3551702,Sertãozinho,258077.109426252
SP,3551801,Sete Barras,14104.8455745087
SP,3551900,Severínia,22318.1361269205
SP,3552007,Silveiras,2532.1062374924
SP,3552106,Socorro,164622.315208334
SP,3552205,Sorocaba,1733181.76188627
SP,3552304,Sud Mennucci,11492.9122450952
SP,3552403,Sumaré,400233.853385776
SP,3552502,Suzano,604226.652572664
SP,3552551,Suzanápolis,
SP,3552601,Tabapuã,44054.0114405794
SP,3552700,Tabatinga,28134.8152120738
SP,3552809,Taboão da Serra,551382.313506185
SP,3552908,Taciba,6378.8010011629
SP,3553005,Taguaí,8508.3397483283
SP,3553104,Taiaçu,9504.0517546446
SP,3553203,Taiúva,
SP,3553302,Tambaú,66794.3761659985
SP,3553401,Tanabi,67171.5661430832
SP,3553500,Tapiraí,5414.0835925358
SP,3553609,Tapiratiba,21731.5962136518
SP,3553658,Taquaral,
SP,3553708,Taquaritinga,149069.790596568
SP,3553807,Taquarituba,57939.0070950626
SP,3553856,Taquarivaí,
SP,3553906,Tarabai,7271.7104737922
SP,3553955,Tarumã,10332.818043211
SP,3554003,Tatuí,257025.013495538
SP,3554102,Taubaté,851595.542624923
SP,3554201,Tejupá,
SP,3554300,Teodoro Sampaio,37120.4662518648
SP,3554409,Terra Roxa,5173.7149941942
SP,3554508,Tietê,140405.445275334
SP,3554607,Timburi,
SP,3554656,Torre de Pedra,
SP,3554706,Torrinha,29711.5226781528
SP,3554755,Trabiju,
SP,3554805,Tremembé,59130.2704714154
SP,3554904,Três Fronteiras,
SP,3554953,Tuiuti,
SP,3555000,Tupã,235648.923422852
SP,3555109,Tupi Paulista,56501.4241961151
SP,3555208,Turiúba,
SP,3555307,Turmalina,
SP,3555356,Ubarana,
SP,3555406,Ubatuba,188077.76873662
SP,3555505,Ubirajara,8088.4655299052
SP,3555604,Uchoa,29032.0348497511
SP,3555703,União Paulista,6029.9821571822
SP,3555802,Urânia,30241.1851266549
SP,3555901,Uru,
SP,3556008,Urupês,59434.5206074187
SP,3556107,Valentim Gentil,14083.7615999545
SP,3556206,Valinhos,414919.187316069
SP,3556305,Valparaíso,34135.0641872438
SP,3556354,Vargem,
SP,3556404,Vargem Grande do Sul,111736.404116489
SP,3556453,Vargem Grande Paulista,93866.3171907555
SP,3556503,Várzea Paulista,163335.445011864
SP,3556602,Vera Cruz,19456.7863966045
SP,3556701,Vinhedo,296430.525714211
SP,3556800,Viradouro,24414.1596327218
SP,3556909,Vista Alegre do Alto,14602.428774103
SP,3556958,Vitória Brasil,
SP,3557006,Votorantim,177970.854796134
SP,3557105,Votuporanga,269254.591183352
SP,3557154,Zacarias,
SP,3557204,Chavantes,14357.8423307648
SP,3557303,Estiva Gerbi,8417.3528685973
SP,3599919,Santo Amaro,
TO,1700251,Abreulândia,
TO,1700301,Aguiarnópolis,
TO,1700350,Aliança do Tocantins,
TO,1700400,Almas,
TO,1700707,Alvorada,14390.0502151942
TO,1701002,Ananás,7517.3277514471
TO,1701051,Angico,
TO,1701101,Aparecida do Rio Negro,
TO,1701309,Aragominas,
TO,1701903,Araguacema,
TO,1702000,Araguaçu,15771.5685908692
TO,1702109,Araguaína,289213.981065183
TO,1702158,Araguanã,
TO,1702208,Araguatins,41394.6089784494
TO,1702307,Arapoema,
TO,1702406,Arraias,21640.0422875395
TO,1702554,Augustinópolis,46556.5923255588
TO,1702703,Aurora do Tocantins,
TO,1702901,Axixá do Tocantins,
TO,1703008,Babaçulândia,
TO,1703057,Bandeirantes do Tocantins,
TO,1703073,Barra do Ouro,
TO,1703107,Barrolândia,
TO,1703206,Bernardo Sayão,
TO,1703305,Bom Jesus do Tocantins,
TO,1703602,Brasilândia do Tocantins,
TO,1703701,Brejinho de Nazaré,
TO,1703800,Buriti do Tocantins,
TO,1703826,Cachoeirinha,
TO,1703842,Campos Lindos,
TO,1703867,Cariri do Tocantins,
TO,1703883,Carmolândia,
TO,1703891,Carrasco Bonito,
TO,1703909,Caseara,
TO,1704105,Centenário,
TO,1704600,Chapada de Areia,
TO,1705102,Chapada da Natividade,
TO,1705508,Colinas do Tocantins,81628.4368238274
TO,1705557,Combinado,
TO,1705607,Conceição do Tocantins,
TO,1706001,Couto de Magalhães,
TO,1706100,Cristalândia,
TO,1706258,Crixás do Tocantins,
TO,1706506,Darcinópolis,
TO,1707009,Dianópolis,38891.5546797473
TO,1707108,Divinópolis do Tocantins,
TO,1707207,Dois Irmãos do Tocantins,
TO,1707306,Dueré,
TO,1707405,Esperantina,
TO,1707553,Fátima,
TO,1707652,Figueirópolis,
TO,1707702,Filadélfia,8337.2514417371
TO,1708205,Formoso do Araguaia,19405.696655242
TO,1708254,Fortaleza do Tabocão,
TO,1708304,Goianorte,
TO,1709005,Goiatins,
TO,1709302,Guaraí,51063.1348111774
TO,1709500,Gurupi,201234.268616619
TO,1709807,Ipueiras,
TO,1710508,Itacajá,
TO,1710706,Itaguatins,
TO,1710904,Itapiratins,
TO,1711100,Itaporã do Tocantins,
TO,1711506,Jaú do Tocantins,
TO,1711803,Juarina,
TO,1711902,Lagoa da Confusão,11768.2316397214
TO,1711951,Lagoa do Tocantins,
TO,1712009,Lajeado,
TO,1712157,Lavandeira,
TO,1712405,Lizarda,
TO,1712454,Luzinópolis,
TO,1712504,Marianópolis do Tocantins,
TO,1712702,Mateiros,
