UF,COD,MUN,DESP_SAUDE_SANEAMENTO
SP,3502903,Araçoiaba da Serra,31768509.38
SP,3503000,Aramina,9967490.71
SP,3503109,Arandu,12428978.17
SP,3503158,Arapeí,8728546.58
SP,3503208,Araraquara,580056510.03
SP,3503307,Araras,178702006.68
SP,3503356,Arco-Íris,5114817.34
SP,3503406,Arealva,12129164.8
SP,3503505,Areias,11573288.31
SP,3503604,Areiópolis,11151311.69
SP,3503703,Ariranha,16559502.14
SP,3503802,Artur Nogueira,70630553.7
SP,3503901,Arujá,130010136.69
SP,3503950,Aspásia,4963139.98
SP,3504008,Assis,104397332.53
SP,3504107,Atibaia,311676894.53
SP,3504206,Auriflama,20931968.47
SP,3504305,Avaí,8678901.19
SP,3504404,Avanhandava,17633610.66
SP,3504503,Avaré,110059380.65
SP,3504602,Bady Bassitt,33476977.41
SP,3504701,Balbinos,8487783.63
SP,3504800,Bálsamo,14508869.37
SP,3504909,Bananal,16209214.96
SP,3505005,Barão de Antonina,6958058.47
SP,3505104,Barbosa,11458812.64
SP,3505203,Bariri,49907197.01
SP,3505302,Barra Bonita,63191622.78
SP,3505351,Barra do Chapéu,9412182.55
SP,3505401,Barra do Turvo,11841486.98
SP,3505500,Barretos,371642018.71
SP,3505609,Barrinha,38644961.75
SP,3505708,Barueri,1166958378.1
SP,3505807,Bastos,32266611.28
SP,3505906,Batatais,95312148.37
SP,3506003,Bauru,442629927.13
SP,3506102,Bebedouro,140655900.94
SP,3506201,Bento de Abreu,6838069.78
SP,3506300,Bernardino de Campos,20346578.24
SP,3506359,Bertioga,126487994.65
SP,3506409,Bilac,14423549.51
SP,3506508,Birigui,154001937.83
SP,3506607,Biritiba-Mirim,25717298.31
SP,3506706,Boa Esperança do Sul,24335923.81
SP,3506805,Bocaina,14583014.01
SP,3506904,Bofete,13230129.22
SP,3507001,Boituva,81966987.86
SP,3507100,Bom Jesus dos Perdões,37098465
SP,3507159,Bom Sucesso de Itararé,8751011.95
SP,3507209,Borá,4705661.82
SP,3507308,Boracéia,10110361.24
SP,3507407,Borborema,30906545.71
SP,3507456,Borebi,7430165.48
SP,3507506,Botucatu,173539073.09
SP,3507605,Bragança Paulista,210809623.05
SP,3507704,Braúna,9847128.06
SP,3507753,Brejo Alegre,7413894.27
SP,3507803,Brodowski,38388066.1
SP,3507902,Brotas,46107760.45
SP,3508009,Buri,25160165.37
SP,3508108,Buritama,32526421.31
SP,3508207,Buritizal,10309795.86
SP,3508306,Cabrália Paulista,8536007.82
SP,3508405,Cabreúva,79776653.06
SP,3508504,Caçapava,110091652
SP,3508603,Cachoeira Paulista,32031027.37
SP,3508702,Caconde,21286669.41
SP,3508801,Cafelândia,32482323.59
SP,3508900,Caiabu,6972664.55
SP,3509007,Caieiras,93517429.22
SP,3509106,Caiuá,9619357.28
SP,3509205,Cajamar,157046140.63
SP,3509254,Cajati,42899362.27
SP,3509304,Cajobi,16527690.24
SP,3509403,Cajuru,38904039.68
SP,3509452,Campina do Monte Alegre,8936934.64
SP,3509502,Campinas,1687486211.7
SP,3509601,Campo Limpo Paulista,81029184.64
SP,3509700,Campos do Jordão,67582209.62
SP,3509809,Campos Novos Paulista,10136734.33
SP,3509908,Cananéia,24604625.04
SP,3509957,Canas,6492963.06
SP,3510005,Cândido Mota,35532690.85
SP,3510104,Cândido Rodrigues,6243628.88
SP,3510153,Canitar,10839923.91
SP,3510203,Capão Bonito,58031390.58
SP,3510302,Capela do Alto,21550784.68
SP,3510401,Capivari,76300586.89
SP,3510500,Caraguatatuba,261829447.8
SP,3510609,Carapicuíba,228948256.18
SP,3510708,Cardoso,16866300.91
SP,3510807,Casa Branca,37808851.2
SP,3510906,Cássia dos Coqueiros,5995269.93
SP,3511003,Castilho,42846760.83
SP,3511102,Catanduva,179818806.93
SP,3511201,Catiguá,11393710.99
SP,3511300,Cedral,20851694.2
SP,3511409,Cerqueira César,27746527.58
SP,3511508,Cerquilho,67196850.02
SP,3511607,Cesário Lange,26200547.4
SP,3511706,Charqueada,19238286.82
SP,3511904,Clementina,12630025.68
SP,3512001,Colina,42563676.94
SP,3512100,Colômbia,18105270.6
SP,3512209,Conchal,37079683.79
SP,3512308,Conchas,22148798.77
SP,3512407,Cordeirópolis,72984338.22
SP,3512506,Coroados,9405130.19
SP,3512605,Coronel Macedo,7425061.31
SP,3512704,Corumbataí,9501416.74
SP,3512803,Cosmópolis,79823821.52
SP,3512902,Cosmorama,13098557.65
SP,3513009,Cotia,210676358.91
SP,3513108,Cravinhos,45536275.91
SP,3513207,Cristais Paulista,12718094.51
SP,3513306,Cruzália,6543345.05
SP,3513405,Cruzeiro,130802204.14
SP,3513504,Cubatão,212251510.18
SP,3513603,Cunha,24023805.99
SP,3513702,Descalvado,46870122.6
SP,3513801,Diadema,524839359.91
SP,3513850,Dirce Reis,4836381.49
SP,3513900,Divinolândia,10702871.4
SP,3514007,Dobrada,11115279.02
SP,3514106,Dois Córregos,38700310.02
SP,3514205,Dolcinópolis,4720597.46
SP,3514304,Dourado,14988589.01
SP,3514403,Dracena,64971216.16
SP,3514502,Duartina,16924532.66
SP,3514601,Dumont,14068084.93
SP,3514700,Echaporã,9916177.21
SP,3514809,Eldorado,18478424.26
SP,3514908,Elias Fausto,27003402.01
SP,3514924,Elisiário,4600236.84
SP,3514957,Embaúba,8455561.05
SP,3515004,Embu,281791721.3
SP,3515103,Embu-Guaçu,73028830.62
SP,3515129,Emilianópolis,5759674.73
SP,3515152,Engenheiro Coelho,33790716.13
SP,3515186,Espírito Santo do Pinhal,61294097.32
SP,3515194,Espírito Santo do Turvo,8525291.19
SP,3515202,Estrela d'Oeste,13931972.74
SP,3515301,Estrela do Norte,6208658.33
SP,3515350,Euclides da Cunha Paulista,11182095.51
SP,3515400,Fartura,22538415.8
SP,3515509,Fernandópolis,74169429.11
SP,3515608,Fernando Prestes,12851590.05
SP,3515657,Fernão,5354651.44
SP,3515707,Ferraz de Vasconcelos,96003545.43
SP,3515806,Flora Rica,4205713.04
SP,3515905,Floreal,6001375.74
SP,3516002,Flórida Paulista,15413107.86
SP,3516101,Florínia,8590490.53
SP,3516200,Franca,300682656.06
SP,3516309,Francisco Morato,81701726.7
SP,3516408,Franco da Rocha,165821210.92
SP,3516507,Gabriel Monteiro,7846895.33
SP,3516606,Gália,11882732.29
SP,3516705,Garça,75213829.98
SP,3516804,Gastão Vidigal,6270758.34
SP,3516853,Gavião Peixoto,20370146.24
SP,3516903,General Salgado,14956272.29
SP,3517000,Getulina,15914871.49
SP,3517109,Glicério,9440725.5
SP,3517208,Guaiçara,15454301.07
SP,3517307,Guaimbê,11348241.45
SP,3517406,Guaíra,64095036.29
SP,3517505,Guapiaçu,32333282.96
SP,3517604,Guapiara,26571857.32
SP,3517703,Guará,26722597.21
SP,3517802,Guaraçaí,15383547.03
SP,3517901,Guaraci,18060331.3
SP,3518008,Guarani d'Oeste,5492915.87
SP,3518107,Guarantã,11373876.05
SP,3518206,Guararapes,53578997.66
SP,3518305,Guararema,67260247.3
SP,3518404,Guaratinguetá,160383164.79
SP,3518503,Guareí,19857955.98
SP,3518602,Guariba,43626241.38
SP,3518701,Guarujá,448122160.44
SP,3518800,Guarulhos,1378899232.77
SP,3518859,Guatapará,14428355.52
SP,3518909,Guzolândia,7385812.73
SP,3519006,Herculândia,14213889.09
SP,3519055,Holambra,31298421.43
SP,3519071,Hortolândia,312614708.53
SP,3519105,Iacanga,23149093.13
SP,3519204,Iacri,9705993.16
SP,3519253,Iaras,11622248.54
SP,3519303,Ibaté,35814207
SP,3519402,Ibirá,16934021.12
SP,3519501,Ibirarema,12212009.93
SP,3519600,Ibitinga,86818201.99
SP,3519709,Ibiúna,91217458.25
SP,3519808,Icém,17085647.89
SP,3519907,Iepê,22461216.89
SP,3520004,Igaraçu do Tietê,25294333.97
SP,3520103,Igarapava,34453384.32
SP,3520202,Igaratá,13952007.2
SP,3520301,Iguape,30288578.15
SP,3520400,Ilhabela,273591754.54
SP,3520426,Ilha Comprida,34786141.27
SP,3520442,Ilha Solteira,52488787.97
SP,3520509,Indaiatuba,470037059.68
SP,3520608,Indiana,9532207.5
SP,3520707,Indiaporã,8640362.86
SP,3520806,Inúbia Paulista,5666939.87
SP,3520905,Ipaussu,20426198.77
SP,3521002,Iperó,40306362.14
SP,3521101,Ipeúna,17391988.05
SP,3521150,Ipiguá,10483885.2
SP,3521200,Iporanga,8303460.46
SP,3521309,Ipuã,34572397.58
SP,3521408,Iracemápolis,29662211.2
SP,3521507,Irapuã,11845478.11
SP,3521606,Irapuru,9939382.19
SP,3521705,Itaberá,29377512.96
SP,3521804,Itaí,36731936.62
SP,3521903,Itajobi,29229756.7
SP,3522000,Itaju,7344619.72
SP,3522109,Itanhaém,116782052.25
SP,3522158,Itaóca,5687196.03
SP,3522208,Itapecerica da Serra,164443051.46
SP,3522307,Itapetininga,203230325.14
SP,3522406,Itapeva,141871821.9
SP,3522505,Itapevi,237523015.47
SP,3522604,Itapira,114883141.55
SP,3522653,Itapirapuã Paulista,8916889.95
SP,3522703,Itápolis,60019639.58
SP,3522802,Itaporanga,19423889.34
SP,3522901,Itapuí,25416054.19
SP,3523008,Itapura,10103910
SP,3523107,Itaquaquecetuba,208636416.39
SP,3523206,Itararé,42808454.65
SP,3523305,Itariri,20501538.33
SP,3523404,Itatiba,134210985.12
SP,3523503,Itatinga,20989048.81
SP,3523602,Itirapina,33274320.21
SP,3523701,Itirapuã,6107601.2
SP,3523800,Itobi,9609721.24
SP,3523909,Itu,361200048.11
SP,3524006,Itupeva,120432621.01
SP,3524105,Ituverava,64732249.72
SP,3524204,Jaborandi,9864466.52
SP,3524303,Jaboticabal,156161367.01
SP,3524402,Jacareí,361796540.28
SP,3524501,Jaci,12374278.72
SP,3524600,Jacupiranga,20909957.51
SP,3524709,Jaguariúna,192054715.22
SP,3524808,Jales,49218592.21
SP,3524907,Jambeiro,9093095.02
SP,3525003,Jandira,92282723.46
SP,3525102,Jardinópolis,64705855.63
SP,3525201,Jarinu,48273023.35
SP,3525300,Jaú,180912982.33
SP,3525409,Jeriquara,6163330.3
SP,3525508,Joanópolis,17252553.15
SP,3525607,João Ramalho,9239836.01
SP,3525706,José Bonifácio,57181754.51
SP,3525805,Júlio Mesquita,8799653.99
SP,3525854,Jumirim,6754500.74
SP,3525904,Jundiaí,765193572.1
SP,3526001,Junqueirópolis,33108190.52
SP,3526100,Juquiá,19135635.67
SP,3526209,Juquitiba,31181442.54
SP,3526308,Lagoinha,8639983.38
SP,3526407,Laranjal Paulista,36229859.09
SP,3526506,Lavínia,11912775.65
SP,3526605,Lavrinhas,11613741.22
SP,3526704,Leme,155387325.46
SP,3526803,Lençóis Paulista,111568219.64
SP,3526902,Limeira,340554850.15
SP,3527009,Lindóia,15067373.55
SP,3527108,Lins,74034950.61
SP,3527207,Lorena,102034945.65
SP,3527256,Lourdes,5699863.25
SP,3527306,Louveira,169278879.31
SP,3527405,Lucélia,22923973.18
SP,3527504,Lucianópolis,5780495.31
SP,3527603,Luís Antônio,31790273.78
SP,3527702,Luiziânia,8903960.04
SP,3527801,Lupércio,6346391.5
SP,3527900,Lutécia,8175571.98
SP,3528007,Macatuba,33119535.16
SP,3528106,Macaubal,11713253.19
SP,3528205,Macedônia,9983427.18
SP,3528304,Magda,6443481.13
SP,3528403,Mairinque,39713899.91
SP,3528502,Mairiporã,115385247.16
SP,3528601,Manduri,16895590.66
SP,3528700,Marabá Paulista,8162358.91
SP,3528809,Maracaí,22118481.14
SP,3528858,Marapoama,8541241.66
SP,3528908,Mariápolis,6601030.25
SP,3529005,Marília,380951173.02
SP,3529104,Marinópolis,4473751.28
SP,3529203,Martinópolis,36672798.34
SP,3529302,Matão,78803336.05
SP,3529401,Mauá,486989058.06
SP,3529500,Mendonça,16029798.44
SP,3529609,Meridiano,9559728.83
SP,3529658,Mesópolis,4408684.22
SP,3529708,Miguelópolis,27698531.14
SP,3529807,Mineiros do Tietê,14632117.59
SP,3529906,Miracatu,22207899.13
SP,3530003,Mira Estrela,6825641.2
SP,3530102,Mirandópolis,35597862.01
SP,3530201,Mirante do Paranapanema,27768351.94
SP,3530300,Mirassol,45905212.96
SP,3530409,Mirassolândia,10265977.69
SP,3530508,Mococa,80173889.28
SP,3530607,Moji das Cruzes,628997546.51
SP,3530706,Mogi Guaçu,256066766.37
SP,3530805,Moji-Mirim,219480376.45
SP,3530904,Mombuca,7594032.6
SP,3531001,Monções,6740909.85
SP,3531100,Mongaguá,119844420.74
SP,3531209,Monte Alegre do Sul,10726648.04
SP,3531308,Monte Alto,64249076.34
SP,3531407,Monte Aprazível,27067602.41
SP,3531506,Monte Azul Paulista,38875467.37
SP,3531605,Monte Castelo,7817043.94
SP,3531704,Monteiro Lobato,7621364.2
SP,3531803,Monte Mor,73617653.53
SP,3531902,Morro Agudo,59503385.82
SP,3532009,Morungaba,21214728.54
SP,3532058,Motuca,8550337.69
SP,3532108,Murutinga do Sul,7924097.23
SP,3532157,Nantes,8845574.1
SP,3532207,Narandiba,10839294.79
SP,3532306,Natividade da Serra,9773795.25
SP,3532405,Nazaré Paulista,20265689.33
SP,3532504,Neves Paulista,13911533.56
SP,3532603,Nhandeara,14276564.44
SP,3532702,Nipoã,6072257.68
SP,3532801,Nova Aliança,13748098.22
SP,3532827,Nova Campina,13885458.76
SP,3532843,Nova Canaã Paulista,5733203.46
SP,3532868,Nova Castilho,4214410.44
SP,3532900,Nova Europa,18597610.79
SP,3533007,Nova Granada,26855980.37
SP,3533106,Nova Guataporanga,4519634.1
SP,3533205,Nova Independência,12823664.52
SP,3533254,Novais,9254381.74
SP,3533304,Nova Luzitânia,6236869.23
SP,3533403,Nova Odessa,98101618.11
SP,3533502,Novo Horizonte,57485935.63
SP,3533601,Nuporanga,14797855.95
SP,3533700,Ocauçu,10754406.5
SP,3533809,Óleo,5190952.95
SP,3533908,Olímpia,89794299.45
SP,3534005,Onda Verde,9304377.03
SP,3534104,Oriente,9187509.18
SP,3534203,Orindiúva,15981856.94
SP,3534302,Orlândia,53416286.56
SP,3534401,Osasco,913008937.33
SP,3534500,Oscar Bressane,7033733.42
SP,3534609,Osvaldo Cruz,32967924.78
SP,3534708,Ourinhos,201967309.44
SP,3534757,Ouroeste,24950423.71
SP,3534807,Ouro Verde,11286274.13
SP,3534906,Pacaembu,20299745.9
SP,3535002,Palestina,18694523.4
SP,3535101,Palmares Paulista,11400131.23
SP,3535200,Palmeira d'Oeste,11987419.09
SP,3535309,Palmital,42308569.68
SP,3535408,Panorama,25174879.3
SP,3535507,Paraguaçu Paulista,50010212.86
SP,3535606,Paraibuna,20970975.63
SP,3535705,Paraíso,12966842.51
SP,3535804,Paranapanema,30727147.97
SP,3535903,Paranapuã,7899754.8
SP,3536000,Parapuã,15030449.7
SP,3536109,Pardinho,10052274.09
SP,3536208,Pariquera-Açu,20615895.96
SP,3536257,Parisi,7264059.93
SP,3536307,Patrocínio Paulista,21995578.55
SP,3536406,Paulicéia,15629304.74
SP,3536505,Paulínia,387450322.06
SP,3536570,Paulistânia,6509960.95
SP,3536604,Paulo de Faria,15090142.35
SP,3536703,Pederneiras,62394957.4
SP,3536802,Pedra Bela,9693304.27
SP,3536901,Pedranópolis,6765168.79
SP,3537008,Pedregulho,19591279.36
SP,3537107,Pedreira,76788679.38
SP,3537156,Pedrinhas Paulista,8545678.82
SP,3537206,Pedro de Toledo,17446173.57
SP,3537305,Penápolis,120118919.79
SP,3537404,Pereira Barreto,45248879.95
SP,3537503,Pereiras,11202424.26
SP,3537602,Peruíbe,100962029.43
SP,3537701,Piacatu,9359541.43
SP,3537800,Piedade,53768917.59
SP,3537909,Pilar do Sul,34375846.84
SP,3538006,Pindamonhangaba,234140217.61
SP,3538105,Pindorama,24523655.32
SP,3538204,Pinhalzinho,2066050.16
SP,3538303,Piquerobi,8627943.98
SP,3538501,Piquete,34601690.24
SP,3538600,Piracaia,26187586.75
SP,3538709,Piracicaba,756219419.58
SP,3538808,Piraju,42054571.83
SP,3538907,Pirajuí,28014153.1
SP,3539004,Pirangi,24364561.91
SP,3539103,Pirapora do Bom Jesus,18339285.08
SP,3539202,Pirapozinho,32246007.2
SP,3539301,Pirassununga,111148085.32
SP,3539400,Piratininga,18269610.81
SP,3539509,Pitangueiras,61061945.47
SP,3539608,Planalto,11675041.82
SP,3539707,Platina,7639402.15
SP,3539806,Poá,104026525.88
SP,3539905,Poloni,7625281.97
SP,3540002,Pompéia,54922075.94
SP,3540101,Pongaí,6583286.51
SP,3540200,Pontal,54866805.52
SP,3540259,Pontalinda,5869475.93
SP,3540309,Pontes Gestal,8553150.79
SP,3540408,Populina,6369450.74
SP,3540507,Porangaba,12494653.14
SP,3540606,Porto Feliz,105736816.44
SP,3540705,Porto Ferreira,53262174.15
SP,3540754,Potim,19240522.9
SP,3540804,Potirendaba,20681926.8
SP,3540853,Pracinha,5446757.95
SP,3540903,Pradópolis,22887638.47
SP,3541000,Praia Grande,531705459.24
SP,3541059,Pratânia,8679127.51
SP,3541109,Presidente Alves,6643886.28
SP,3541208,Presidente Bernardes,21269510.46
SP,3541307,Presidente Epitácio,44172962.15
SP,3541406,Presidente Prudente,207213425.61
SP,3541505,Presidente Venceslau,49014889.06
SP,3541604,Promissão,39044973.65
SP,3541653,Quadra,9229577.68
SP,3541703,Quatá,22111041.09
SP,3541802,Queiroz,11093592.33
SP,3541901,Queluz,15541991.64
SP,3542008,Quintana,13657645.74
SP,3542107,Rafard,15094002.16
SP,3542206,Rancharia,39068226.46
SP,3542305,Redenção da Serra,8832710.77
SP,3542404,Regente Feijó,22456068.2
SP,3542503,Reginópolis,14112148.37
SP,3542602,Registro,62290009.58
SP,3542701,Restinga,11225971.3
SP,3542800,Ribeira,10288258.42
SP,3542909,Ribeirão Bonito,14875307.13
SP,3543006,Ribeirão Branco,21245731.53
SP,3543105,Ribeirão Corrente,8570983.86
SP,3543204,Ribeirão do Sul,10161448.26
SP,3543238,Ribeirão dos Índios,5041319.29
SP,3543253,Ribeirão Grande,8168978.57
SP,3543303,Ribeirão Pires,139179558.45
SP,3543402,Ribeirão Preto,1128049159.64
SP,3543501,Riversul,9013120.75
SP,3543600,Rifaina,10293582.06
SP,3543709,Rincão,15220624.95
SP,3543808,Rinópolis,14588256.36
SP,3543907,Rio Claro,411581557.4
SP,3544004,Rio das Pedras,26935402.44
SP,3544103,Rio Grande da Serra,22677810.44
SP,3544202,Riolândia,22519103.81
SP,3544251,Rosana,31077601.81
SP,3544301,Roseira,14885282.24
SP,3544400,Rubiácea,6471777.14
SP,3544509,Rubinéia,6983851.41
SP,3544608,Sabino,10012507.06
SP,3544707,Sagres,4617464.69
SP,3544806,Sales,12068875.28
SP,3544905,Sales Oliveira,21013878
SP,3545001,Salesópolis,14217782.54
SP,3545100,Salmourão,6598907.37
SP,3545159,Saltinho,13683648.57
SP,3545209,Salto,241729460.13
SP,3545308,Salto de Pirapora,56814926.68
SP,3545407,Salto Grande,16392267.28
SP,3545506,Sandovalina,10914765.79
SP,3545605,Santa Adélia,23526308.69
SP,3545704,Santa Albertina,12360166.76
SP,3545803,Santa Bárbara d'Oeste,311202560.96
SP,3546009,Santa Branca,14288234.99
SP,3546108,Santa Clara d'Oeste,6702551.76
SP,3546207,Santa Cruz da Conceição,11020541.22
SP,3546256,Santa Cruz da Esperança,6464055.31
SP,3546306,Santa Cruz das Palmeiras,38543721.56
SP,3546405,Santa Cruz do Rio Pardo,85635575.36
SP,3546504,Santa Ernestina,6708549.47
SP,3546603,Santa Fé do Sul,58841949.33
SP,3546702,Santa Gertrudes,44455209.48
SP,3546801,Santa Isabel,61383727.35
SP,3546900,Santa Lúcia,10495203.6
SP,3547007,Santa Maria da Serra,11165878.75
SP,3547106,Santa Mercedes,4946348.17
SP,3547205,Santana da Ponte Pensa,4838441.64
SP,3547304,Santana de Parnaíba,345769451.3
SP,3547403,Santa Rita d'Oeste,6971257.49
SP,3547502,Santa Rita do Passa Quatro,33485795.23
SP,3547601,Santa Rosa de Viterbo,27329673.75
SP,3547650,Santa Salete,4345861.16
SP,3547700,Santo Anastácio,22190541.52
SP,3547809,Santo André,922954692.44
SP,3547908,Santo Antônio da Alegria,12773216.65
SP,3548005,Santo Antônio de Posse,42270123.49
SP,3548054,Santo Antônio do Aracanguá,20967840.18
SP,3548104,Santo Antônio do Jardim,9550766.36
SP,3548203,Santo Antônio do Pinhal,9936906.35
SP,3548302,Santo Expedito,4453144.2
SP,3548401,Santópolis do Aguapeí,8206988.35
SP,3548500,Santos,831222162.88
SP,3548609,São Bento do Sapucaí,14765401.12
SP,3548708,São Bernardo do Campo,1482269713.09
SP,3548807,São Caetano do Sul,698395690.21
SP,3548906,São Carlos,409293988.25
SP,3549003,São Francisco,4463976.56
SP,3549102,São João da Boa Vista,148806496.48
SP,3549201,São João das Duas Pontes,4300391.97
SP,3549250,São João de Iracema,5113152.49
SP,3549300,São João do Pau d'Alho,6239974.57
SP,3549409,São Joaquim da Barra,52780136.09
SP,3549508,São José da Bela Vista,11012111.4
SP,3549607,São José do Barreiro,11749648.28
SP,3549706,São José do Rio Pardo,71535710.42
SP,3549805,São José do Rio Preto,701703173.45
SP,3549904,São José dos Campos,1025524699.44
SP,3549953,São Lourenço da Serra,19627273.53
SP,3550001,São Luís do Paraitinga,15782625.68
SP,3550100,São Manuel,43686686.65
SP,3550209,São Miguel Arcanjo,35283431.42
SP,3550308,São Paulo,19291507152.34
SP,3550407,São Pedro,74620705.87
SP,3550506,São Pedro do Turvo,16780755.76
SP,3550605,São Roque,96753642.71
SP,3550704,São Sebastião,227703692.35
SP,3550803,São Sebastião da Grama,15849110.22
SP,3550902,São Simão,30481108.83
SP,3551009,São Vicente,298984825.95
SP,3551108,Sarapuí,12399232.64
SP,3551207,Sarutaiá,6144006.98
SP,3551306,Sebastianópolis do Sul,9280411.17
SP,3551405,Serra Azul,18942178.87
SP,3551504,Serrana,49936999.61
SP,3551603,Serra Negra,35687869.55
SP,3551702,Sertãozinho,177884297.32
SP,3551801,Sete Barras,17763136.4
SP,3551900,Severínia,19135894.84
SP,3552007,Silveiras,12461627.6
SP,3552106,Socorro,51299251.96
SP,3552205,Sorocaba,1269333201.26
SP,3552304,Sud Mennucci,18800033.11
SP,3552403,Sumaré,218470711.41
SP,3552502,Suzano,299194568.43
SP,3552551,Suzanápolis,8759763.97
SP,3552601,Tabapuã,18789623.3
SP,3552700,Tabatinga,21412792.49
SP,3552809,Taboão da Serra,278473569.78
SP,3552908,Taciba,13341251.02
SP,3553005,Taguaí,19244063.98
SP,3553104,Taiaçu,8788458.16
SP,3553203,Taiúva,10685703.46
SP,3553302,Tambaú,34008717.78
SP,3553401,Tanabi,37951419.64
SP,3553500,Tapiraí,11477243.95
SP,3553609,Tapiratiba,14900569.66
SP,3553658,Taquaral,9930737.29
SP,3553708,Taquaritinga,75710231.4
SP,3553807,Taquarituba,31967133.49
SP,3553856,Taquarivaí,10025787.41
SP,3553906,Tarabai,9884837.92
SP,3553955,Tarumã,22608739.03
SP,3554003,Tatuí,146516604.94
SP,3554102,Taubaté,433670543.17
SP,3554201,Tejupá,6663866.39
SP,3554300,Teodoro Sampaio,29243615.83
SP,3554409,Terra Roxa,12143177.04
SP,3554508,Tietê,54926296.35
SP,3554607,Timburi,7349605.89
SP,3554656,Torre de Pedra,4914790.53
SP,3554706,Torrinha,14649327.65
SP,3554755,Trabiju,6174585.31
SP,3554805,Tremembé,40168887.58
SP,3554904,Três Fronteiras,7682043.59
SP,3554953,Tuiuti,6971472.56
SP,3555000,Tupã,74011492.68
SP,3555109,Tupi Paulista,24532900.71
SP,3555208,Turiúba,5225096.68
SP,3555307,Turmalina,6166058.04
SP,3555356,Ubarana,12491434.17
SP,3555406,Ubatuba,132384343.35
SP,3555505,Ubirajara,9145830.36
SP,3555604,Uchoa,14675444.24
SP,3555703,União Paulista,5694707.11
SP,3555802,Urânia,12186972.78
SP,3555901,Uru,4968399.95
SP,3556008,Urupês,23789215.08
SP,3556107,Valentim Gentil,17323331.59
SP,3556206,Valinhos,240815263.87
SP,3556305,Valparaíso,50912851.55
SP,3556354,Vargem,8682856.72
SP,3556404,Vargem Grande do Sul,67588869.4
SP,3556453,Vargem Grande Paulista,73967758.37
SP,3556503,Várzea Paulista,73253595.69
SP,3556602,Vera Cruz,14393901.61
