UF,COD,MUN,DESP_LEGISLATIVO
SP,3509403,Cajuru,1650440.62
SP,3509452,Campina do Monte Alegre,1209353.7
SP,3509502,Campinas,88373551.95
SP,3509601,Campo Limpo Paulista,7368509.35
SP,3509700,Campos do Jordão,6040151.54
SP,3509809,Campos Novos Paulista,1299215.65
SP,3509908,Cananéia,1942423.96
SP,3509957,Canas,1241892.41
SP,3510005,Cândido Mota,2392186.7
SP,3510104,Cândido Rodrigues,639657.16
SP,3510153,Canitar,1010778.76
SP,3510203,Capão Bonito,3622201.89
SP,3510302,Capela do Alto,1457785.05
SP,3510401,Capivari,4061000.91
SP,3510500,Caraguatatuba,21494380.52
SP,3510609,Carapicuíba,17895035.86
SP,3510708,Cardoso,2159949.42
SP,3510807,Casa Branca,2301049.79
SP,3510906,Cássia dos Coqueiros,952520.43
SP,3511003,Castilho,5373211.75
SP,3511102,Catanduva,8678270.83
SP,3511201,Catiguá,1046129.8
SP,3511300,Cedral,1454252.77
SP,3511409,Cerqueira César,1711325.25
SP,3511508,Cerquilho,2338530.76
SP,3511607,Cesário Lange,2118070.41
SP,3511706,Charqueada,1695518.74
SP,3511904,Clementina,826929.41
SP,3512001,Colina,2246909.09
SP,3512100,Colômbia,2758985.65
SP,3512209,Conchal,2094781.35
SP,3512308,Conchas,2362823.85
SP,3512407,Cordeirópolis,5014976.66
SP,3512506,Coroados,632570.67
SP,3512605,Coronel Macedo,1182383.67
SP,3512704,Corumbataí,881847.87
SP,3512803,Cosmópolis,5828392.63
SP,3512902,Cosmorama,1677450.82
SP,3513009,Cotia,42071168.19
SP,3513108,Cravinhos,2437292.88
SP,3513207,Cristais Paulista,747371.55
SP,3513306,Cruzália,978178.09
SP,3513405,Cruzeiro,7810150.8
SP,3513504,Cubatão,44954427.48
SP,3513603,Cunha,2422036.34
SP,3513702,Descalvado,2999266.68
SP,3513801,Diadema,36580856.91
SP,3513850,Dirce Reis,915134.71
SP,3513900,Divinolândia,875790.94
SP,3514007,Dobrada,902786.96
SP,3514106,Dois Córregos,1541669.7
SP,3514205,Dolcinópolis,901583.83
SP,3514304,Dourado,1380410.33
SP,3514403,Dracena,2522174.14
SP,3514502,Duartina,1115744.28
SP,3514601,Dumont,871259.41
SP,3514700,Echaporã,958699.6
SP,3514809,Eldorado,2078177.26
SP,3514908,Elias Fausto,1393790.25
SP,3514924,Elisiário,661763.95
SP,3514957,Embaúba,911926.16
SP,3515004,Embu,22406800.38
SP,3515103,Embu-Guaçu,6374245.32
SP,3515129,Emilianópolis,927368.13
SP,3515152,Engenheiro Coelho,2738787.46
SP,3515186,Espírito Santo do Pinhal,1828917.46
SP,3515194,Espírito Santo do Turvo,1034751.36
SP,3515202,Estrela d'Oeste,1084727.99
SP,3515301,Estrela do Norte,904872.54
SP,3515350,Euclides da Cunha Paulista,1122509.78
SP,3515400,Fartura,2023139.26
SP,3515509,Fernandópolis,5925149.47
SP,3515608,Fernando Prestes,980747.42
SP,3515657,Fernão,924549.52
SP,3515707,Ferraz de Vasconcelos,15410685.28
SP,3515806,Flora Rica,1128000
SP,3515905,Floreal,827349.5
SP,3516002,Flórida Paulista,1111817.22
SP,3516101,Florínia,1328917.23
SP,3516200,Franca,12816466.35
SP,3516309,Francisco Morato,7121169.77
SP,3516408,Franco da Rocha,13209020.97
SP,3516507,Gabriel Monteiro,423478.2
SP,3516606,Gália,1009394.11
SP,3516705,Garça,1418901.92
SP,3516804,Gastão Vidigal,782766.4
SP,3516853,Gavião Peixoto,1820924.46
SP,3516903,General Salgado,
SP,3517000,Getulina,1517106.61
SP,3517109,Glicério,983800.47
SP,3517208,Guaiçara,2109448.82
SP,3517307,Guaimbê,915783.37
SP,3517406,Guaíra,2582568.52
SP,3517505,Guapiaçu,1523932.54
SP,3517604,Guapiara,1839232.03
SP,3517703,Guará,2581196.3
SP,3517802,Guaraçaí,1230127.16
SP,3517901,Guaraci,1709083.43
SP,3518008,Guarani d'Oeste,
SP,3518107,Guarantã,1269860.47
SP,3518206,Guararapes,2224420.6
SP,3518305,Guararema,
SP,3518404,Guaratinguetá,16254988.43
SP,3518503,Guareí,1184146.8
SP,3518602,Guariba,3459664.65
SP,3518701,Guarujá,50788052.7
SP,3518800,Guarulhos,109047389.9
SP,3518859,Guatapará,1223548.01
SP,3518909,Guzolândia,1069093.12
SP,3519006,Herculândia,960589.31
SP,3519055,Holambra,4449142.35
SP,3519071,Hortolândia,33537756.98
SP,3519105,Iacanga,2996949.04
SP,3519204,Iacri,991962.69
SP,3519253,Iaras,1511409.9
SP,3519303,Ibaté,1493484.6
SP,3519402,Ibirá,1148805.98
SP,3519501,Ibirarema,1338750.29
SP,3519600,Ibitinga,5198302.45
SP,3519709,Ibiúna,7295464.62
SP,3519808,Icém,1407513.52
SP,3519907,Iepê,1034881.31
SP,3520004,Igaraçu do Tietê,1590288.4
SP,3520103,Igarapava,2799238.94
SP,3520202,Igaratá,1439764.64
SP,3520301,Iguape,4176054.13
SP,3520400,Ilhabela,7018150.47
SP,3520426,Ilha Comprida,2985371.4
SP,3520442,Ilha Solteira,4582861.79
SP,3520509,Indaiatuba,17229965.99
SP,3520608,Indiana,505819.97
SP,3520707,Indiaporã,856855.5
SP,3520806,Inúbia Paulista,955564.12
SP,3520905,Ipaussu,2228008.34
SP,3521002,Iperó,3459712.73
SP,3521101,Ipeúna,1186019.86
SP,3521150,Ipiguá,789804.57
SP,3521200,Iporanga,846082.43
SP,3521309,Ipuã,1468353.85
SP,3521408,Iracemápolis,3247887.97
SP,3521507,Irapuã,1113497.73
SP,3521606,Irapuru,990482.67
SP,3521705,Itaberá,2231805.32
SP,3521804,Itaí,3757845.75
SP,3521903,Itajobi,1342909.22
SP,3522000,Itaju,808659.88
SP,3522109,Itanhaém,11131230.32
SP,3522158,Itaóca,756704.3
SP,3522208,Itapecerica da Serra,12394376.87
SP,3522307,Itapetininga,11467405.32
SP,3522406,Itapeva,6335823.3
SP,3522505,Itapevi,33790713.18
SP,3522604,Itapira,3363456.16
SP,3522653,Itapirapuã Paulista,771059.81
SP,3522703,Itápolis,3478917.23
SP,3522802,Itaporanga,2507590
SP,3522901,Itapuí,1043829.26
SP,3523008,Itapura,1149429.91
SP,3523107,Itaquaquecetuba,13219509.2
SP,3523206,Itararé,4894594.41
SP,3523305,Itariri,2598330.17
SP,3523404,Itatiba,17250314.41
SP,3523503,Itatinga,
SP,3523602,Itirapina,2925199.81
SP,3523701,Itirapuã,648134.12
SP,3523800,Itobi,1115406.15
SP,3523909,Itu,12474214.83
SP,3524006,Itupeva,12061420.19
SP,3524105,Ituverava,4071562.47
SP,3524204,Jaborandi,1008153.84
SP,3524303,Jaboticabal,10005625.56
SP,3524402,Jacareí,22406166.46
SP,3524501,Jaci,
SP,3524600,Jacupiranga,2362584.13
SP,3524709,Jaguariúna,5630155.76
SP,3524808,Jales,2566359.67
SP,3524907,Jambeiro,1679822.62
SP,3525003,Jandira,16848571.81
SP,3525102,Jardinópolis,3934092.26
SP,3525201,Jarinu,3642905.69
SP,3525300,Jaú,7369842.51
SP,3525409,Jeriquara,882058.93
SP,3525508,Joanópolis,1669064.88
SP,3525607,João Ramalho,844410.7
SP,3525706,José Bonifácio,3675073.37
SP,3525805,Júlio Mesquita,887558.17
SP,3525854,Jumirim,917797.4
SP,3525904,Jundiaí,30703138.4
SP,3526001,Junqueirópolis,1170851.43
SP,3526100,Juquiá,2150101.05
SP,3526209,Juquitiba,3548791.43
SP,3526308,Lagoinha,758791.77
SP,3526407,Laranjal Paulista,2988846.48
SP,3526506,Lavínia,962213.99
SP,3526605,Lavrinhas,1059981.46
SP,3526704,Leme,6540759.58
SP,3526803,Lençóis Paulista,4442893.06
SP,3526902,Limeira,24956885.12
SP,3527009,Lindóia,940095.53
SP,3527108,Lins,5560213.29
SP,3527207,Lorena,10490753.84
SP,3527256,Lourdes,683192.44
SP,3527306,Louveira,32418688.25
SP,3527405,Lucélia,1886764.43
SP,3527504,Lucianópolis,521527.73
SP,3527603,Luís Antônio,2910919.81
SP,3527702,Luiziânia,1058933.62
SP,3527801,Lupércio,925712.59
SP,3527900,Lutécia,565814.39
SP,3528007,Macatuba,2133142.35
SP,3528106,Macaubal,993474.91
SP,3528205,Macedônia,948422.15
SP,3528304,Magda,845384.09
SP,3528403,Mairinque,5749858.51
SP,3528502,Mairiporã,9916121.23
SP,3528601,Manduri,1064970.81
SP,3528700,Marabá Paulista,1298009.16
SP,3528809,Maracaí,1243342.09
SP,3528858,Marapoama,1145898.46
SP,3528908,Mariápolis,820074.37
SP,3529005,Marília,17747525.55
SP,3529104,Marinópolis,673069.54
SP,3529203,Martinópolis,1814775.79
SP,3529302,Matão,7841891.16
SP,3529401,Mauá,33371458.47
SP,3529500,Mendonça,1254665.7
SP,3529609,Meridiano,855566.43
SP,3529658,Mesópolis,
SP,3529708,Miguelópolis,2791954.52
SP,3529807,Mineiros do Tietê,800400.39
SP,3529906,Miracatu,2829680.57
SP,3530003,Mira Estrela,820933.37
SP,3530102,Mirandópolis,1740172.88
SP,3530201,Mirante do Paranapanema,872832.71
SP,3530300,Mirassol,3013404.96
SP,3530409,Mirassolândia,718619.3
SP,3530508,Mococa,3610574.85
SP,3530607,Moji das Cruzes,39319877.17
SP,3530706,Mogi Guaçu,8403525.37
SP,3530805,Moji-Mirim,8146552.27
SP,3530904,Mombuca,926192.26
SP,3531001,Monções,
SP,3531100,Mongaguá,10682914.29
SP,3531209,Monte Alegre do Sul,1046774.79
SP,3531308,Monte Alto,3111887.32
SP,3531407,Monte Aprazível,2737440.11
SP,3531506,Monte Azul Paulista,2034809.28
SP,3531605,Monte Castelo,742489.68
SP,3531704,Monteiro Lobato,1132479.32
SP,3531803,Monte Mor,8314001.78
SP,3531902,Morro Agudo,149984.11
SP,3532009,Morungaba,1577653.02
SP,3532058,Motuca,779943.57
SP,3532108,Murutinga do Sul,905617.68
SP,3532157,Nantes,1180964.23
SP,3532207,Narandiba,1689737.41
SP,3532306,Natividade da Serra,995812.8
SP,3532405,Nazaré Paulista,1842303.8
SP,3532504,Neves Paulista,1070602.96
SP,3532603,Nhandeara,1310178.9
SP,3532702,Nipoã,975414.35
SP,3532801,Nova Aliança,665532.26
SP,3532827,Nova Campina,1402486.42
SP,3532843,Nova Canaã Paulista,784131.82
SP,3532868,Nova Castilho,876104.02
SP,3532900,Nova Europa,1976353.47
SP,3533007,Nova Granada,1333188.4
SP,3533106,Nova Guataporanga,556160.69
SP,3533205,Nova Independência,1984817.74
SP,3533254,Novais,805219.13
SP,3533304,Nova Luzitânia,968874.77
SP,3533403,Nova Odessa,6545243.99
SP,3533502,Novo Horizonte,2806134.08
SP,3533601,Nuporanga,1801712.33
SP,3533700,Ocauçu,858718.93
SP,3533809,Óleo,1017727.03
SP,3533908,Olímpia,4520063.81
SP,3534005,Onda Verde,1373784.5
SP,3534104,Oriente,785094.01
SP,3534203,Orindiúva,1102712.02
SP,3534302,Orlândia,1371620.78
SP,3534401,Osasco,79440532.99
SP,3534500,Oscar Bressane,533652.8
SP,3534609,Osvaldo Cruz,2212902.86
SP,3534708,Ourinhos,11270062.16
SP,3534757,Ouroeste,2918827.87
SP,3534807,Ouro Verde,881653.52
SP,3534906,Pacaembu,2083024.12
SP,3535002,Palestina,1761592.22
SP,3535101,Palmares Paulista,607546.04
SP,3535200,Palmeira d'Oeste,1080204.46
SP,3535309,Palmital,3123707.12
SP,3535408,Panorama,1444173.4
SP,3535507,Paraguaçu Paulista,2909605.68
SP,3535606,Paraibuna,2171937.72
SP,3535705,Paraíso,1252755.57
SP,3535804,Paranapanema,3148815.15
SP,3535903,Paranapuã,
SP,3536000,Parapuã,1655940.43
SP,3536109,Pardinho,1159663.7
SP,3536208,Pariquera-Açu,1590634.07
SP,3536257,Parisi,685370.42
SP,3536307,Patrocínio Paulista,943150.6
SP,3536406,Paulicéia,
SP,3536505,Paulínia,34394566.98
SP,3536570,Paulistânia,748420.46
SP,3536604,Paulo de Faria,1904814.47
SP,3536703,Pederneiras,2609930.41
SP,3536802,Pedra Bela,889604.39
SP,3536901,Pedranópolis,626144.56
SP,3537008,Pedregulho,1530497.94
SP,3537107,Pedreira,2653735.44
SP,3537156,Pedrinhas Paulista,989942.05
SP,3537206,Pedro de Toledo,1747916.45
SP,3537305,Penápolis,4002804.3
SP,3537404,Pereira Barreto,4355843.7
SP,3537503,Pereiras,1135446.68
SP,3537602,Peruíbe,8687257.66
SP,3537701,Piacatu,538929.13
SP,3537800,Piedade,2579761.13
SP,3537909,Pilar do Sul,1529259.42
SP,3538006,Pindamonhangaba,10010451.59
SP,3538105,Pindorama,1142836.83
SP,3538204,Pinhalzinho,1543357.88
SP,3538303,Piquerobi,912930.57
SP,3538501,Piquete,1772011.18
SP,3538600,Piracaia,2781485.91
SP,3538709,Piracicaba,38619563.33
SP,3538808,Piraju,2114602.61
SP,3538907,Pirajuí,2298063.35
SP,3539004,Pirangi,1089346.97
SP,3539103,Pirapora do Bom Jesus,2448950.96
SP,3539202,Pirapozinho,2541855.9
SP,3539301,Pirassununga,3904040.28
SP,3539400,Piratininga,1193771.09
SP,3539509,Pitangueiras,4422085.67
SP,3539608,Planalto,1386933
SP,3539707,Platina,1334220.01
SP,3539806,Poá,14247284.58
SP,3539905,Poloni,1107744.59
SP,3540002,Pompéia,2337262.33
SP,3540101,Pongaí,671741.76
SP,3540200,Pontal,2634362.5
SP,3540259,Pontalinda,806889.66
SP,3540309,Pontes Gestal,1266472.16
SP,3540408,Populina,1009563.94
SP,3540507,Porangaba,1427701.35
SP,3540606,Porto Feliz,3883775.05
SP,3540705,Porto Ferreira,2553472.37
SP,3540754,Potim,2414408.15
SP,3540804,Potirendaba,927000.49
SP,3540853,Pracinha,706837.18
SP,3540903,Pradópolis,2829999.5
SP,3541000,Praia Grande,32220141.17
SP,3541059,Pratânia,943321.89
SP,3541109,Presidente Alves,712514.3
SP,3541208,Presidente Bernardes,1977821.06
SP,3541307,Presidente Epitácio,1920062.13
SP,3541406,Presidente Prudente,9710608.15
SP,3541505,Presidente Venceslau,1869153.55
SP,3541604,Promissão,3407286.91
SP,3541653,Quadra,994373.31
SP,3541703,Quatá,2024209.41
SP,3541802,Queiroz,959344.02
SP,3541901,Queluz,1425000.27
SP,3542008,Quintana,890376.16
SP,3542107,Rafard,1334192.31
SP,3542206,Rancharia,2128264.09
SP,3542305,Redenção da Serra,784840.42
SP,3542404,Regente Feijó,1561949.21
SP,3542503,Reginópolis,1159320.69
SP,3542602,Registro,5136988.68
SP,3542701,Restinga,936278.16
SP,3542800,Ribeira,735440.29
SP,3542909,Ribeirão Bonito,1086616.99
SP,3543006,Ribeirão Branco,2231213.78
SP,3543105,Ribeirão Corrente,916105.63
SP,3543204,Ribeirão do Sul,805260.3
SP,3543238,Ribeirão dos Índios,627683.59
SP,3543253,Ribeirão Grande,902555.72
SP,3543303,Ribeirão Pires,11580548.34
SP,3543402,Ribeirão Preto,44455887.14
SP,3543501,Riversul,759980.9
SP,3543600,Rifaina,1112143.66
SP,3543709,Rincão,1306066.96
SP,3543808,Rinópolis,1068657.5
SP,3543907,Rio Claro,29597301.14
SP,3544004,Rio das Pedras,3809421.01
SP,3544103,Rio Grande da Serra,4872090.62
SP,3544202,Riolândia,1766459.89
SP,3544251,Rosana,4259708.67
SP,3544301,Roseira,1335560.85
SP,3544400,Rubiácea,902875.18
SP,3544509,Rubinéia,503168.73
SP,3544608,Sabino,1001351.72
SP,3544707,Sagres,735029.18
SP,3544806,Sales,1043112.25
SP,3544905,Sales Oliveira,1100772.82
SP,3545001,Salesópolis,1710753.79
SP,3545100,Salmourão,707704.63
SP,3545159,Saltinho,1152729.12
SP,3545209,Salto,4898683.25
SP,3545308,Salto de Pirapora,2262560.72
SP,3545407,Salto Grande,729829.61
SP,3545506,Sandovalina,2231956.05
SP,3545605,Santa Adélia,942621.43
SP,3545704,Santa Albertina,1046506.86
SP,3545803,Santa Bárbara d'Oeste,18581027.32
SP,3546009,Santa Branca,1878029.68
SP,3546108,Santa Clara d'Oeste,982314.76
SP,3546207,Santa Cruz da Conceição,660594.26
SP,3546256,Santa Cruz da Esperança,827711.06
SP,3546306,Santa Cruz das Palmeiras,1388932.47
SP,3546405,Santa Cruz do Rio Pardo,4212344.53
SP,3546504,Santa Ernestina,838550.02
SP,3546603,Santa Fé do Sul,2705555.51
SP,3546702,Santa Gertrudes,4602910.33
SP,3546801,Santa Isabel,9416787.76
SP,3546900,Santa Lúcia,1025330.55
SP,3547007,Santa Maria da Serra,584409.75
SP,3547106,Santa Mercedes,692493.41
SP,3547205,Santana da Ponte Pensa,641826.62
SP,3547304,Santana de Parnaíba,24781832.05
SP,3547403,Santa Rita d'Oeste,
SP,3547502,Santa Rita do Passa Quatro,
SP,3547601,Santa Rosa de Viterbo,2127548.31
SP,3547650,Santa Salete,716972.53
SP,3547700,Santo Anastácio,2555014.93
SP,3547809,Santo André,54447530.58
SP,3547908,Santo Antônio da Alegria,1058319.2
SP,3548005,Santo Antônio de Posse,2699217.97
SP,3548054,Santo Antônio do Aracanguá,2274632.69
SP,3548104,Santo Antônio do Jardim,1182085.06
SP,3548203,Santo Antônio do Pinhal,1510000
SP,3548302,Santo Expedito,756754.82
SP,3548401,Santópolis do Aguapeí,631453.19
SP,3548500,Santos,49684975.66
SP,3548609,São Bento do Sapucaí,1276462.21
SP,3548708,São Bernardo do Campo,64933013.92
SP,3548807,São Caetano do Sul,57249146.48
SP,3548906,São Carlos,24109828.15
SP,3549003,São Francisco,698815.22
SP,3549102,São João da Boa Vista,2004858.11
SP,3549201,São João das Duas Pontes,665006.46
SP,3549250,São João de Iracema,
SP,3549300,São João do Pau d'Alho,575349.07
SP,3549409,São Joaquim da Barra,
SP,3549508,São José da Bela Vista,1311353.71
SP,3549607,São José do Barreiro,769973.85
SP,3549706,São José do Rio Pardo,4020043.9
SP,3549805,São José do Rio Preto,25325360.56
SP,3549904,São José dos Campos,75126560.58
SP,3549953,São Lourenço da Serra,2174556.15
SP,3550001,São Luís do Paraitinga,1491988.92
SP,3550100,São Manuel,2646115.53
SP,3550209,São Miguel Arcanjo,1889819.07
SP,3550308,São Paulo,897296759.15
SP,3550407,São Pedro,2675638.95
SP,3550506,São Pedro do Turvo,1355060.94
SP,3550605,São Roque,6449951.79
SP,3550704,São Sebastião,22693535.81
SP,3550803,São Sebastião da Grama,1254020.05
SP,3550902,São Simão,1834318.81
SP,3551009,São Vicente,30881416.8
SP,3551108,Sarapuí,894963.14
SP,3551207,Sarutaiá,856315.29
SP,3551306,Sebastianópolis do Sul,1349440.16
SP,3551405,Serra Azul,1090092.12
SP,3551504,Serrana,3381881.04
SP,3551603,Serra Negra,3338513.29
SP,3551702,Sertãozinho,13054727.33
SP,3551801,Sete Barras,1515047.69
SP,3551900,Severínia,1816357.76
SP,3552007,Silveiras,1104453.22
SP,3552106,Socorro,2572162.04
SP,3552205,Sorocaba,51073391.55
SP,3552304,Sud Mennucci,1318859.55
SP,3552403,Sumaré,24134085.84
SP,3552502,Suzano,30644931.54
SP,3552551,Suzanápolis,1545922.71
SP,3552601,Tabapuã,1363048.58
SP,3552700,Tabatinga,1169383.98
SP,3552809,Taboão da Serra,34049169.19
SP,3552908,Taciba,1322448.34
SP,3553005,Taguaí,1202640.71
SP,3553104,Taiaçu,856669.36
SP,3553203,Taiúva,1343023.19
SP,3553302,Tambaú,1346213.98
SP,3553401,Tanabi,2317818.41
SP,3553500,Tapiraí,1319948.06
SP,3553609,Tapiratiba,1025093.17
SP,3553658,Taquaral,734802.06
SP,3553708,Taquaritinga,3806719.5
SP,3553807,Taquarituba,1664044.95
SP,3553856,Taquarivaí,1373586.18
SP,3553906,Tarabai,1081593.34
SP,3553955,Tarumã,1795979.52
SP,3554003,Tatuí,8859313.55
SP,3554102,Taubaté,31307268.83
SP,3554201,Tejupá,1234501.7
SP,3554300,Teodoro Sampaio,1600005.39
SP,3554409,Terra Roxa,823686.01
SP,3554508,Tietê,1803096.25
SP,3554607,Timburi,1033884.8
SP,3554656,Torre de Pedra,
SP,3554706,Torrinha,
SP,3554755,Trabiju,403717.56
SP,3554805,Tremembé,4270759.91
SP,3554904,Três Fronteiras,927004.67
SP,3554953,Tuiuti,935024.96
SP,3555000,Tupã,7174975.33
SP,3555109,Tupi Paulista,1738397.84
SP,3555208,Turiúba,1015541.52
SP,3555307,Turmalina,684015.05
SP,3555356,Ubarana,1337658.09
SP,3555406,Ubatuba,13638334.83
SP,3555505,Ubirajara,1026114.32
SP,3555604,Uchoa,1706221.99
SP,3555703,União Paulista,
SP,3555802,Urânia,769773.32
SP,3555901,Uru,595275.1
SP,3556008,Urupês,895276.1
SP,3556107,Valentim Gentil,1030553.65
SP,3556206,Valinhos,18854750.33
SP,3556305,Valparaíso,
SP,3556354,Vargem,1093087.87
SP,3556404,Vargem Grande do Sul,1938218.63
SP,3556453,Vargem Grande Paulista,8282709.78
SP,3556503,Várzea Paulista,8575649.7
SP,3556602,Vera Cruz,1309998.29
SP,3556701,Vinhedo,9270328.67
SP,3556800,Viradouro,1527355.18
SP,3556909,Vista Alegre do Alto,1173792.89
SP,3556958,Vitória Brasil,1026054.29
SP,3557006,Votorantim,10417917.76
SP,3557105,Votuporanga,6832185.83
SP,3557154,Zacarias,950654.85
SP,3557204,Chavantes,1659635.61
SP,3557303,Estiva Gerbi,1729979.7
SP,3599919,Santo Amaro,
TO,1700251,Abreulândia,969719.53
TO,1700301,Aguiarnópolis,1132538.84
TO,1700350,Aliança do Tocantins,1205132.51
TO,1700400,Almas,1036534.97
TO,1700707,Alvorada,2524898.98
TO,1701002,Ananás,1092918.51
TO,1701051,Angico,799002.15
TO,1701101,Aparecida do Rio Negro,1013511.87
TO,1701309,Aragominas,966435.45
TO,1701903,Araguacema,1040370.26
TO,1702000,Araguaçu,1522999.92
TO,1702109,Araguaína,20723221.85
TO,1702158,Araguanã,926391.95
TO,1702208,Araguatins,2612998.8
TO,1702307,Arapoema,1075874.13
TO,1702406,Arraias,1472646.38
TO,1702554,Augustinópolis,1876850.12
TO,1702703,Aurora do Tocantins,797761.02
TO,1702901,Axixá do Tocantins,895954.53
TO,1703008,Babaçulândia,1167831.12
TO,1703057,Bandeirantes do Tocantins,1204345.72
TO,1703073,Barra do Ouro,845425.68
TO,1703107,Barrolândia,1026297.62
TO,1703206,Bernardo Sayão,894366.99
TO,1703305,Bom Jesus do Tocantins,838672
TO,1703602,Brasilândia do Tocantins,870758.76
TO,1703701,Brejinho de Nazaré,1134176.07
TO,1703800,Buriti do Tocantins,1078614.67
TO,1703826,Cachoeirinha,1248796.17
TO,1703842,Campos Lindos,1948808.69
TO,1703867,Cariri do Tocantins,
TO,1703883,Carmolândia,768144.15
TO,1703891,Carrasco Bonito,858185.17
TO,1703909,Caseara,1269876.25
TO,1704105,Centenário,678151.21
TO,1704600,Chapada de Areia,831329.49
TO,1705102,Chapada da Natividade,905226.04
TO,1705508,Colinas do Tocantins,3991259.07
TO,1705557,Combinado,859389.76
TO,1705607,Conceição do Tocantins,871624.92
TO,1706001,Couto de Magalhães,997592.94
TO,1706100,Cristalândia,1179290
TO,1706258,Crixás do Tocantins,889982.36
TO,1706506,Darcinópolis,1018483.5
TO,1707009,Dianópolis,2731759.96
TO,1707108,Divinópolis do Tocantins,1251690.3
TO,1707207,Dois Irmãos do Tocantins,1220805.3
TO,1707306,Dueré,2399757.34
TO,1707405,Esperantina,1045758.07
TO,1707553,Fátima,964730.47
TO,1707652,Figueirópolis,1486027.64
TO,1707702,Filadélfia,910313.87
TO,1708205,Formoso do Araguaia,2521829.23
TO,1708254,Fortaleza do Tabocão,1252670.22
TO,1708304,Goianorte,1047151.14
TO,1709005,Goiatins,1361788.13
TO,1709302,Guaraí,3997019.14
TO,1709500,Gurupi,11863547.94
TO,1709807,Ipueiras,800350
TO,1710508,Itacajá,1118553.13
TO,1710706,Itaguatins,790969.53
TO,1710904,Itapiratins,891165.71
TO,1711100,Itaporã do Tocantins,983479.17
TO,1711506,Jaú do Tocantins,1001846.82
TO,1711803,Juarina,782738.48
TO,1711902,Lagoa da Confusão,3081586.62
TO,1711951,Lagoa do Tocantins,821104.69
TO,1712009,Lajeado,2042253.67
TO,1712157,Lavandeira,793808.48
TO,1712405,Lizarda,913172.62
TO,1712454,Luzinópolis,799845.19
TO,1712504,Marianópolis do Tocantins,1445070.64
TO,1712702,Mateiros,1430003.77
TO,1712801,Maurilândia do Tocantins,888205.65
TO,1713205,Miracema do Tocantins,3487422.52
TO,1713304,Miranorte,1843323.49
TO,1713601,Monte do Carmo,1306403.98
TO,1713700,Monte Santo do Tocantins,845082.69
TO,1713809,Palmeiras do Tocantins,1414462.84
TO,1713957,Muricilândia,891484.22
TO,1714203,Natividade,1261602.05
TO,1714302,Nazaré,807354.03
TO,1714880,Nova Olinda,1624176.38
