UF,COD,MUN,COTA_PARTE_FPM
SP,3511102,Catanduva,82814043.48
SP,3511201,Catiguá,14502033.66
SP,3511300,Cedral,14502032.66
SP,3511409,Cerqueira César,29004065.38
SP,3511508,Cerquilho,48340108.95
SP,3511607,Cesário Lange,29004065.38
SP,3511706,Charqueada,29004065.38
SP,3511904,Clementina,14502032.66
SP,3512001,Colina,29004065.38
SP,3512100,Colômbia,14502032.66
SP,3512209,Conchal,33838076.22
SP,3512308,Conchas,29004065.38
SP,3512407,Cordeirópolis,33838076.23
SP,3512506,Coroados,14502032.66
SP,3512605,Coronel Macedo,14502032.66
SP,3512704,Corumbataí,14502032.66
SP,3512803,Cosmópolis,62842141.63
SP,3512902,Cosmorama,14502032.66
SP,3513009,Cotia,119825470.72
SP,3513108,Cravinhos,38672087.18
SP,3513207,Cristais Paulista,14502032.66
SP,3513306,Cruzália,14502032.66
SP,3513405,Cruzeiro,67676152.52
SP,3513504,Cubatão,87012196.1
SP,3513603,Cunha,29004065.38
SP,3513702,Descalvado,38672087.18
SP,3513801,Diadema,119821017.35
SP,3513850,Dirce Reis,14502032.66
SP,3513900,Divinolândia,19336043.56
SP,3514007,Dobrada,14502032.66
SP,3514106,Dois Córregos,33838076.22
SP,3514205,Dolcinópolis,14502032.64
SP,3514304,Dourado,14502032.66
SP,3514403,Dracena,48340108.95
SP,3514502,Duartina,19336043.56
SP,3514601,Dumont,14502032.66
SP,3514700,Echaporã,1128603.86
SP,3514809,Eldorado,24170054.47
SP,3514908,Elias Fausto,29004065.38
SP,3514924,Elisiário,12630431.75
SP,3514957,Embaúba,14502032.66
SP,3515004,Embu,120284371.92
SP,3515103,Embu-Guaçu,58008180.71
SP,3515129,Emilianópolis,14502031.69
SP,3515152,Engenheiro Coelho,29011339.02
SP,3515186,Espírito Santo do Pinhal,48340108.95
SP,3515194,Espírito Santo do Turvo,14502032.66
SP,3515202,Estrela d'Oeste,14502032.66
SP,3515301,Estrela do Norte,14502030.66
SP,3515350,Euclides da Cunha Paulista,14502032.66
SP,3515400,Fartura,24170054.44
SP,3515509,Fernandópolis,58008130.71
SP,3515608,Fernando Prestes,14502032.67
SP,3515657,Fernão,14502032.66
SP,3515707,Ferraz de Vasconcelos,119821017.35
SP,3515806,Flora Rica,14502032.66
SP,3515905,Floreal,14502032.96
SP,3516002,Flórida Paulista,24170054.44
SP,3516101,Florínia,14491547.93
SP,3516200,Franca,119821017.35
SP,3516309,Francisco Morato,119821017.35
SP,3516408,Franco da Rocha,119821017.35
SP,3516507,Gabriel Monteiro,14502032.66
SP,3516606,Gália,14502032.66
SP,3516705,Garça,48340108.95
SP,3516804,Gastão Vidigal,14502032.66
SP,3516853,Gavião Peixoto,14502032.66
SP,3516903,General Salgado,19336043.56
SP,3517000,Getulina,19336043.56
SP,3517109,Glicério,14502032.66
SP,3517208,Guaiçara,18858530.6
SP,3517307,Guaimbê,14502032.64
SP,3517406,Guaíra,43210063.94
SP,3517505,Guapiaçu,29771100.52
SP,3517604,Guapiara,29004362.97
SP,3517703,Guará,29002550.39
SP,3517802,Guaraçaí,
SP,3517901,Guaraci,20410594.53
SP,3518008,Guarani d'Oeste,14502032.66
SP,3518107,Guarantã,14502032.66
SP,3518206,Guararapes,38675661.82
SP,3518305,Guararema,33838076.24
SP,3518404,Guaratinguetá,82178185.19
SP,3518503,Guareí,29004065.38
SP,3518602,Guariba,43506098.04
SP,3518701,Guarujá,97557274.9
SP,3518800,Guarulhos,125606217.24
SP,3518859,Guatapará,14502032.66
SP,3518909,Guzolândia,14502032.66
SP,3519006,Herculândia,14502032.66
SP,3519055,Holambra,24170054.44
SP,3519071,Hortolândia,119821017.35
SP,3519105,Iacanga,19336043.56
SP,3519204,Iacri,14502032.66
SP,3519253,Iaras,14209327.37
SP,3519303,Ibaté,38672087.18
SP,3519402,Ibirá,19336043.56
SP,3519501,Ibirarema,14502032.66
SP,3519600,Ibitinga,58008130.71
SP,3519709,Ibiúna,62842141.63
SP,3519808,Icém,14502032.66
SP,3519907,Iepê,14502032.66
SP,3520004,Igaraçu do Tietê,34068931.01
SP,3520103,Igarapava,38672087.18
SP,3520202,Igaratá,14502032.66
SP,3520301,Iguape,38672087.18
SP,3520400,Ilhabela,38672087.14
SP,3520426,Ilha Comprida,19336043.56
SP,3520442,Ilha Solteira,33838076.22
SP,3520509,Indaiatuba,119821017.35
SP,3520608,Indiana,14502032.66
SP,3520707,Indiaporã,14502032.66
SP,3520806,Inúbia Paulista,14502032.66
SP,3520905,Ipaussu,24170054.44
SP,3521002,Iperó,43506098.04
SP,3521101,Ipeúna,14502032.66
SP,3521150,Ipiguá,14502032.66
SP,3521200,Iporanga,14502032.66
SP,3521309,Ipuã,24170054.44
SP,3521408,Iracemápolis,33838076.22
SP,3521507,Irapuã,14215884.33
SP,3521606,Irapuru,14502032.66
SP,3521705,Itaberá,29004065.38
SP,3521804,Itaí,33841694.83
SP,3521903,Itajobi,24170054.44
SP,3522000,Itaju,14502032.66
SP,3522109,Itanhaém,77344174.27
SP,3522158,Itaóca,
SP,3522208,Itapecerica da Serra,119821017.35
SP,3522307,Itapetininga,119821017.35
SP,3522406,Itapeva,72510163.35
SP,3522505,Itapevi,119821017.35
SP,3522604,Itapira,62842141.63
SP,3522653,Itapirapuã Paulista,14502032.66
SP,3522703,Itápolis,43506098.04
SP,3522802,Itaporanga,24005591.01
SP,3522901,Itapuí,24170054.86
SP,3523008,Itapura,14505032.68
SP,3523107,Itaquaquecetuba,119821017.35
SP,3523206,Itararé,48340108.95
SP,3523305,Itariri,29004065.38
SP,3523404,Itatiba,82178185.19
SP,3523503,Itatinga,29004065.38
SP,3523602,Itirapina,29004065.38
SP,3523701,Itirapuã,13297500.84
SP,3523800,Itobi,14502032.66
SP,3523909,Itu,119821017.35
SP,3524006,Itupeva,58008130.71
SP,3524105,Ituverava,43506098.04
SP,3524204,Jaborandi,14669518.22
SP,3524303,Jaboticabal,62842141.65
SP,3524402,Jacareí,119821017.36
SP,3524501,Jaci,14502032.66
SP,3524600,Jacupiranga,29004065.38
SP,3524709,Jaguariúna,53174119.86
SP,3524808,Jales,48340108.95
SP,3524907,Jambeiro,14502032.66
SP,3525003,Jandira,82178185.19
SP,3525102,Jardinópolis,48340108.95
SP,3525201,Jarinu,38672087.18
SP,3525300,Jaú,114987006.43
SP,3525409,Jeriquara,14502121.83
SP,3525508,Joanópolis,19336043.56
SP,3525607,João Ramalho,14502032.66
SP,3525706,José Bonifácio,43506098.04
SP,3525805,Júlio Mesquita,14502122.66
SP,3525854,Jumirim,14502032.66
SP,3525904,Jundiaí,119821017.35
SP,3526001,Junqueirópolis,29004065.38
SP,3526100,Juquiá,29004065.38
SP,3526209,Juquitiba,38672087.08
SP,3526308,Lagoinha,14502032.67
SP,3526407,Laranjal Paulista,33838076.22
SP,3526506,Lavínia,19336043.56
SP,3526605,Lavrinhas,14502032.66
SP,3526704,Leme,77344174.27
SP,3526803,Lençóis Paulista,58008130.71
SP,3526902,Limeira,119821017.35
SP,3527009,Lindóia,14502032.69
SP,3527108,Lins,62842141.63
SP,3527207,Lorena,67676152.52
SP,3527256,Lourdes,14502032.66
SP,3527306,Louveira,53174119.86
SP,3527405,Lucélia,29004065.38
SP,3527504,Lucianópolis,14502032.66
SP,3527603,Luís Antônio,24170054.44
SP,3527702,Luiziânia,14502032.66
SP,3527801,Lupércio,14502032.66
SP,3527900,Lutécia,14502032.66
SP,3528007,Macatuba,29004065.38
SP,3528106,Macaubal,14502032.66
SP,3528205,Macedônia,14502032.66
SP,3528304,Magda,14493675.55
SP,3528403,Mairinque,48340108.95
SP,3528502,Mairiporã,77344174.28
SP,3528601,Manduri,14502032.66
SP,3528700,Marabá Paulista,14502032.66
SP,3528809,Maracaí,24170054.44
SP,3528858,Marapoama,14502032.66
SP,3528908,Mariápolis,14502032.66
SP,3529005,Marília,119821017.35
SP,3529104,Marinópolis,14502032.66
SP,3529203,Martinópolis,33838076.22
SP,3529302,Matão,67676152.52
SP,3529401,Mauá,120040921.43
SP,3529500,Mendonça,14502032.67
SP,3529609,Meridiano,14403354.6
SP,3529658,Mesópolis,14502032.66
SP,3529708,Miguelópolis,29004065.38
SP,3529807,Mineiros do Tietê,19336043.56
SP,3529906,Miracatu,29053404.78
SP,3530003,Mira Estrela,14502322.9
SP,3530102,Mirandópolis,33838076.22
SP,3530201,Mirante do Paranapanema,29642136.46
SP,3530300,Mirassol,53174119.86
SP,3530409,Mirassolândia,14502032.66
SP,3530508,Mococa,58008130.71
SP,3530607,Moji das Cruzes,119821017.35
SP,3530706,Mogi Guaçu,114987006.43
SP,3530805,Moji-Mirim,72510163.85
SP,3530904,Mombuca,14502032.66
SP,3531001,Monções,14502032.66
SP,3531100,Mongaguá,53174119.86
SP,3531209,Monte Alegre do Sul,15046921.18
SP,3531308,Monte Alto,53232568.37
SP,3531407,Monte Aprazível,33838076.22
SP,3531506,Monte Azul Paulista,29004065.39
SP,3531605,Monte Castelo,14502032.66
SP,3531704,Monteiro Lobato,14577810.64
SP,3531803,Monte Mor,58008130.71
SP,3531902,Morro Agudo,38672087.18
SP,3532009,Morungaba,24170054.44
SP,3532058,Motuca,14502032.66
SP,3532108,Murutinga do Sul,14502032.66
SP,3532157,Nantes,14502032.66
SP,3532207,Narandiba,14502032.66
SP,3532306,Natividade da Serra,14502032.66
SP,3532405,Nazaré Paulista,29004065.38
SP,3532504,Neves Paulista,14502032.67
SP,3532603,Nhandeara,19336043.56
SP,3532702,Nipoã,14502032.66
SP,3532801,Nova Aliança,14066476.04
SP,3532827,Nova Campina,14502032.66
SP,3532843,Nova Canaã Paulista,14502032.66
SP,3532868,Nova Castilho,14502032.66
SP,3532900,Nova Europa,19336043.56
SP,3533007,Nova Granada,29004065.38
SP,3533106,Nova Guataporanga,14502032.66
SP,3533205,Nova Independência,14697097.78
SP,3533254,Novais,14502032.66
SP,3533304,Nova Luzitânia,14502032.66
SP,3533403,Nova Odessa,58008130.81
SP,3533502,Novo Horizonte,43506098.04
SP,3533601,Nuporanga,14502032.66
SP,3533700,Ocauçu,14508825.4
SP,3533809,Óleo,14502032.66
SP,3533908,Olímpia,53174119.86
SP,3534005,Onda Verde,14502032.66
SP,3534104,Oriente,14502032.66
SP,3534203,Orindiúva,14502032.66
SP,3534302,Orlândia,48340108.95
SP,3534401,Osasco,119821017.35
SP,3534500,Oscar Bressane,1128603.86
SP,3534609,Osvaldo Cruz,38672087.28
SP,3534708,Ourinhos,77344174.27
SP,3534757,Ouroeste,19336043.56
SP,3534807,Ouro Verde,14502032.67
SP,3534906,Pacaembu,24170054.44
SP,3535002,Palestina,19336043.56
SP,3535101,Palmares Paulista,24170054.44
SP,3535200,Palmeira d'Oeste,14502032.46
SP,3535309,Palmital,29004065.38
SP,3535408,Panorama,24170054.44
SP,3535507,Paraguaçu Paulista,48340108.95
SP,3535606,Paraibuna,29004065.38
SP,3535705,Paraíso,14502032.66
SP,3535804,Paranapanema,29004065.38
SP,3535903,Paranapuã,14502032.66
SP,3536000,Parapuã,19336043.56
SP,3536109,Pardinho,14502032.66
SP,3536208,Pariquera-Açu,29004065.38
SP,3536257,Parisi,14566012.42
SP,3536307,Patrocínio Paulista,24170054.44
SP,3536406,Paulicéia,14502032.66
SP,3536505,Paulínia,77344174.27
SP,3536570,Paulistânia,14502032.66
SP,3536604,Paulo de Faria,14526702.57
SP,3536703,Pederneiras,48340108.95
SP,3536802,Pedra Bela,14502032.66
SP,3536901,Pedranópolis,14502032.66
SP,3537008,Pedregulho,24170054.44
SP,3537107,Pedreira,48340108.95
SP,3537156,Pedrinhas Paulista,14502032.66
SP,3537206,Pedro de Toledo,19336043.56
SP,3537305,Penápolis,53099003.04
SP,3537404,Pereira Barreto,33838076.22
SP,3537503,Pereiras,14502032.66
SP,3537602,Peruíbe,58008130.71
SP,3537701,Piacatu,14502032.66
SP,3537800,Piedade,53174119.86
SP,3537909,Pilar do Sul,33838076.22
SP,3538006,Pindamonhangaba,119821017.35
SP,3538105,Pindorama,29004065.38
SP,3538204,Pinhalzinho,22572724.45
SP,3538303,Piquerobi,14502032.66
SP,3538501,Piquete,24170054.44
SP,3538600,Piracaia,33838076.58
SP,3538709,Piracicaba,119821017.35
SP,3538808,Piraju,33838076.22
SP,3538907,Pirajuí,32491940.75
SP,3539004,Pirangi,19336043.56
SP,3539103,Pirapora do Bom Jesus,29004065.38
SP,3539202,Pirapozinho,33607827.39
SP,3539301,Pirassununga,68502756.13
SP,3539400,Piratininga,24170054.44
SP,3539509,Pitangueiras,43506098.04
SP,3539608,Planalto,14502032.66
SP,3539707,Platina,14502032.66
SP,3539806,Poá,82178185.19
SP,3539905,Poloni,14502032.16
SP,3540002,Pompéia,29004065.38
SP,3540101,Pongaí,14502032.66
SP,3540200,Pontal,53174119.86
SP,3540259,Pontalinda,14502032.66
SP,3540309,Pontes Gestal,14502032.66
SP,3540408,Populina,14502032.66
SP,3540507,Porangaba,19336043.56
SP,3540606,Porto Feliz,53174119.86
SP,3540705,Porto Ferreira,51038406.9
SP,3540754,Potim,33838076.22
SP,3540804,Potirendaba,29004065.38
SP,3540853,Pracinha,14502032.66
SP,3540903,Pradópolis,29005646.11
SP,3541000,Praia Grande,119821017.35
SP,3541059,Pratânia,14502032.66
SP,3541109,Presidente Alves,14502032.66
SP,3541208,Presidente Bernardes,19336043.56
SP,3541307,Presidente Epitácio,48340108.95
SP,3541406,Presidente Prudente,119821017.35
SP,3541505,Presidente Venceslau,43506119.53
SP,3541604,Promissão,43506098.04
SP,3541653,Quadra,14502032.66
SP,3541703,Quatá,24170054.44
SP,3541802,Queiroz,14502032.66
SP,3541901,Queluz,24170054.44
SP,3542008,Quintana,14183374.86
SP,3542107,Rafard,14502032.66
SP,3542206,Rancharia,33838076.22
SP,3542305,Redenção da Serra,14502032.66
SP,3542404,Regente Feijó,29004065.38
SP,3542503,Reginópolis,14502032.66
SP,3542602,Registro,53174119.86
SP,3542701,Restinga,14499354.68
SP,3542800,Ribeira,14502032.66
SP,3542909,Ribeirão Bonito,19336043.56
SP,3543006,Ribeirão Branco,29004065.38
SP,3543105,Ribeirão Corrente,14502032.66
SP,3543204,Ribeirão do Sul,14502032.66
SP,3543238,Ribeirão dos Índios,14318424.68
SP,3543253,Ribeirão Grande,14502032.66
SP,3543303,Ribeirão Pires,82178185.19
SP,3543402,Ribeirão Preto,119821017.35
SP,3543501,Riversul,14540971.22
SP,3543600,Rifaina,14502032.66
SP,3543709,Rincão,19336043.56
SP,3543808,Rinópolis,14502032.66
SP,3543907,Rio Claro,119821017.35
SP,3544004,Rio das Pedras,35662476.89
SP,3544103,Rio Grande da Serra,53174119.86
SP,3544202,Riolândia,19336043.56
SP,3544251,Rosana,29004065.38
SP,3544301,Roseira,19336043.56
SP,3544400,Rubiácea,14502031.66
SP,3544509,Rubinéia,14502032.66
SP,3544608,Sabino,14502032.66
SP,3544707,Sagres,14502032.66
SP,3544806,Sales,14502032.66
SP,3544905,Sales Oliveira,19336043.56
SP,3545001,Salesópolis,29004065.38
SP,3545100,Salmourão,14502032.66
SP,3545159,Saltinho,14502032.66
SP,3545209,Salto,82178185.19
SP,3545308,Salto de Pirapora,48340108.95
SP,3545407,Salto Grande,14403354.6
SP,3545506,Sandovalina,14502032.66
SP,3545605,Santa Adélia,24170054.44
SP,3545704,Santa Albertina,14502032.66
SP,3545803,Santa Bárbara d'Oeste,119821017.35
SP,3546009,Santa Branca,24170054.44
SP,3546108,Santa Clara d'Oeste,14502032.66
SP,3546207,Santa Cruz da Conceição,14502032.66
SP,3546256,Santa Cruz da Esperança,14502032.66
SP,3546306,Santa Cruz das Palmeiras,38675700.2
SP,3546405,Santa Cruz do Rio Pardo,48340108.95
SP,3546504,Santa Ernestina,14502032.66
SP,3546603,Santa Fé do Sul,38672087.18
SP,3546702,Santa Gertrudes,33838076.22
SP,3546801,Santa Isabel,53174119.86
SP,3546900,Santa Lúcia,14502032.66
SP,3547007,Santa Maria da Serra,14502032.66
SP,3547106,Santa Mercedes,14502032.66
SP,3547205,Santana da Ponte Pensa,14502032.66
SP,3547304,Santana de Parnaíba,114987006.43
SP,3547403,Santa Rita d'Oeste,14502032.66
SP,3547502,Santa Rita do Passa Quatro,33838076.22
SP,3547601,Santa Rosa de Viterbo,33838076.22
SP,3547650,Santa Salete,14502032.66
SP,3547700,Santo Anastácio,28605058.92
SP,3547809,Santo André,119821011.35
SP,3547908,Santo Antônio da Alegria,14502032.66
SP,3548005,Santo Antônio de Posse,29004065.38
SP,3548054,Santo Antônio do Aracanguá,14502032.66
SP,3548104,Santo Antônio do Jardim,14502032.66
SP,3548203,Santo Antônio do Pinhal,14502032.66
SP,3548302,Santo Expedito,14502032.66
SP,3548401,Santópolis do Aguapeí,14502032.66
SP,3548500,Santos,119821017.35
SP,3548609,São Bento do Sapucaí,19328762.13
SP,3548708,São Bernardo do Campo,116127061.39
SP,3548807,São Caetano do Sul,119821018.02
SP,3548906,São Carlos,119821017.35
SP,3549003,São Francisco,14502032.66
SP,3549102,São João da Boa Vista,72510163.35
SP,3549201,São João das Duas Pontes,14502032.66
SP,3549250,São João de Iracema,14502032.66
SP,3549300,São João do Pau d'Alho,14502032.66
SP,3549409,São Joaquim da Barra,53174119.86
SP,3549508,São José da Bela Vista,14502338.58
SP,3549607,São José do Barreiro,14502032.66
SP,3549706,São José do Rio Pardo,53174119.86
SP,3549805,São José do Rio Preto,119821017.35
SP,3549904,São José dos Campos,119821017.35
SP,3549953,São Lourenço da Serra,24170054.44
SP,3550001,São Luís do Paraitinga,19336043.56
SP,3550100,São Manuel,43506098.04
SP,3550209,São Miguel Arcanjo,38672087.18
SP,3550308,São Paulo,541154611.32
SP,3550407,São Pedro,38672087.18
SP,3550506,São Pedro do Turvo,14502032.66
SP,3550605,São Roque,63487364.81
SP,3550704,São Sebastião,67676152.52
SP,3550803,São Sebastião da Grama,19336043.56
SP,3550902,São Simão,24170054.44
SP,3551009,São Vicente,119821017.35
SP,3551108,Sarapuí,19336043.56
SP,3551207,Sarutaiá,13857217.91
SP,3551306,Sebastianópolis do Sul,14502032.66
SP,3551405,Serra Azul,24261708.18
SP,3551504,Serrana,48340108.96
SP,3551603,Serra Negra,33838076.22
SP,3551702,Sertãozinho,82178185.19
SP,3551801,Sete Barras,19336043.56
SP,3551900,Severínia,29004065.38
SP,3552007,Silveiras,14502032.66
SP,3552106,Socorro,43506098.04
SP,3552205,Sorocaba,119821017.35
SP,3552304,Sud Mennucci,14165154.19
SP,3552403,Sumaré,119821017.35
SP,3552502,Suzano,119821017.35
SP,3552551,Suzanápolis,14502032.63
SP,3552601,Tabapuã,19336043.56
SP,3552700,Tabatinga,24170054.44
SP,3552809,Taboão da Serra,119821017.35
SP,3552908,Taciba,14502032.66
SP,3553005,Taguaí,24301002.72
SP,3553104,Taiaçu,14502032.66
SP,3553203,Taiúva,14502032.62
SP,3553302,Tambaú,29004065.38
SP,3553401,Tanabi,33607827.42
SP,3553500,Tapiraí,14502032.66
SP,3553609,Tapiratiba,19346485.96
SP,3553658,Taquaral,14502032.66
SP,3553708,Taquaritinga,53174119.86
SP,3553807,Taquarituba,29004065.39
SP,3553856,Taquarivaí,14502032.66
SP,3553906,Tarabai,14502032.66
SP,3553955,Tarumã,24170054.44
SP,3554003,Tatuí,82178185.19
SP,3554102,Taubaté,120673076.35
SP,3554201,Tejupá,14502032.65
SP,3554300,Teodoro Sampaio,29004065.38
SP,3554409,Terra Roxa,14538017.23
SP,3554508,Tietê,43506098.04
SP,3554607,Timburi,14502032.66
SP,3554656,Torre de Pedra,14466597.68
SP,3554706,Torrinha,14557641.97
SP,3554755,Trabiju,14502032.66
SP,3554805,Tremembé,48340108.95
SP,3554904,Três Fronteiras,14825927.87
SP,3554953,Tuiuti,14502032.66
SP,3555000,Tupã,58008130.71
SP,3555109,Tupi Paulista,24170054.44
SP,3555208,Turiúba,14502032.61
SP,3555307,Turmalina,14502032.66
SP,3555356,Ubarana,14502032.66
SP,3555406,Ubatuba,72510163.35
SP,3555505,Ubirajara,14502032.66
SP,3555604,Uchoa,19336043.56
SP,3555703,União Paulista,14403354.6
SP,3555802,Urânia,14502032.66
SP,3555901,Uru,14502032.66
SP,3556008,Urupês,24170054.44
SP,3556107,Valentim Gentil,24170054.44
SP,3556206,Valinhos,87012196.1
SP,3556305,Valparaíso,33838076.22
SP,3556354,Vargem,19336043.56
SP,3556404,Vargem Grande do Sul,43506098.04
SP,3556453,Vargem Grande Paulista,53174119.86
SP,3556503,Várzea Paulista,82178185.19
SP,3556602,Vera Cruz,19336043.56
SP,3556701,Vinhedo,67716716.55
SP,3556800,Viradouro,29004065.38
SP,3556909,Vista Alegre do Alto,14502032.66
SP,3556958,Vitória Brasil,14502036.87
SP,3557006,Votorantim,82178185.19
SP,3557105,Votuporanga,72510163.35
SP,3557154,Zacarias,14502032.66
SP,3557204,Chavantes,19336043.56
SP,3557303,Estiva Gerbi,19336043.56
SP,3599919,Santo Amaro,
TO,1700251,Abreulândia,11806088.34
TO,1700301,Aguiarnópolis,11806088.34
TO,1700350,Aliança do Tocantins,10271981.44
TO,1700400,Almas,10937143.11
TO,1700707,Alvorada,13516039.74
TO,1701002,Ananás,11886972.43
TO,1701051,Angico,11383070.76
TO,1701101,Aparecida do Rio Negro,11806088.34
TO,1701309,Aragominas,11886972.41
TO,1701903,Araguacema,11886972.41
TO,1702000,Araguaçu,11886972.41
TO,1702109,Araguaína,125528081.7
TO,1702158,Araguanã,11866060.89
TO,1702208,Araguatins,31698672.78
TO,1702307,Arapoema,11806088.34
TO,1702406,Arraias,15741451.19
TO,1702554,Augustinópolis,23773944.82
TO,1702703,Aurora do Tocantins,11886972.41
TO,1702901,Axixá do Tocantins,11886972.41
TO,1703008,Babaçulândia,15741451.17
TO,1703057,Bandeirantes do Tocantins,11886972.41
TO,1703073,Barra do Ouro,11806088.34
TO,1703107,Barrolândia,11806088.34
TO,1703206,Bernardo Sayão,11886972.41
TO,1703305,Bom Jesus do Tocantins,11806088.34
TO,1703602,Brasilândia do Tocantins,11886972.41
TO,1703701,Brejinho de Nazaré,9710772.98
TO,1703800,Buriti do Tocantins,15849296.59
TO,1703826,Cachoeirinha,11886971.81
TO,1703842,Campos Lindos,15741451.17
TO,1703867,Cariri do Tocantins,9710772.95
TO,1703883,Carmolândia,11882208.08
TO,1703891,Carrasco Bonito,11806088.34
TO,1703909,Caseara,11806088.34
TO,1704105,Centenário,9710772.95
TO,1704600,Chapada de Areia,9710772.93
TO,1705102,Chapada da Natividade,9710756.11
TO,1705508,Colinas do Tocantins,31657110.92
TO,1705557,Combinado,11806088.34
TO,1705607,Conceição do Tocantins,11806088.35
TO,1706001,Couto de Magalhães,11806088.34
TO,1706100,Cristalândia,11806088.32
TO,1706258,Crixás do Tocantins,9710772.95
TO,1706506,Darcinópolis,11886972.44
TO,1707009,Dianópolis,23612176.68
TO,1707108,Divinópolis do Tocantins,11812782.41
TO,1707207,Dois Irmãos do Tocantins,11806088.34
TO,1707306,Dueré,11886972.41
TO,1707405,Esperantina,15849586.59
TO,1707553,Fátima,11886972.41
TO,1707652,Figueirópolis,11886972.41
TO,1707702,Filadélfia,11886972.41
TO,1708205,Formoso do Araguaia,23612176.78
TO,1708254,Fortaleza do Tabocão,11806088.4
TO,1708304,Goianorte,11882197.78
TO,1709005,Goiatins,15849296.21
TO,1709302,Guaraí,27547539.44
TO,1709500,Gurupi,55472537.99
TO,1709807,Ipueiras,11890349.63
TO,1710508,Itacajá,11886972.42
TO,1710706,Itaguatins,11806088.34
TO,1710904,Itapiratins,11806088.34
TO,1711100,Itaporã do Tocantins,11806088.34
TO,1711506,Jaú do Tocantins,11886972.41
